!	NAME	
!	LENTH	0
!	DATE	2017-08-24
!	FREQ	2600
!	COUNT	1963
!	GAIN	0
!	PLANE	V
!	MAIN	M
!	POLARIZE	-45
!	PORT	1
179.99	-66.68	-58.61
-179.90	-66.51	-58.65
-179.77	-66.51	-58.65
-179.64	-66.40	-58.72
-179.37	-66.65	-58.75
-179.13	-66.65	-58.84
-179.00	-66.96	-58.84
-178.76	-67.54	-58.94
-178.49	-68.16	-58.94
-178.25	-68.16	-58.97
-177.99	-69.12	-58.97
-177.77	-70.08	-59.09
-177.64	-71.17	-59.17
-177.40	-72.51	-59.17
-177.11	-72.51	-59.34
-177.02	-73.90	-59.34
-176.87	-75.25	-59.43
-176.61	-75.25	-59.43
-176.36	-76.30	-59.43
-176.23	-76.28	-59.52
-175.99	-76.28	-59.52
-175.73	-75.83	-59.65
-175.62	-75.08	-59.65
-175.35	-75.08	-59.71
-175.24	-73.98	-59.71
-174.98	-72.86	-59.78
-174.85	-72.86	-59.78
-174.61	-71.85	-59.78
-174.47	-71.12	-59.83
-174.23	-71.12	-59.88
-174.08	-70.16	-59.88
-173.86	-69.55	-59.89
-173.70	-69.55	-59.89
-173.48	-68.99	-59.89
-173.33	-68.46	-59.84
-173.09	-68.18	-59.84
-172.85	-68.18	-59.83
-172.72	-67.83	-59.83
-172.47	-67.65	-59.71
-172.34	-67.65	-59.71
-172.10	-67.58	-59.69
-171.95	-67.52	-59.69
-171.70	-67.66	-59.50
-171.46	-67.66	-59.50
-171.31	-67.81	-59.25
-171.07	-68.16	-59.25
-170.91	-68.16	-59.25
-170.67	-68.63	-59.01
-170.41	-69.29	-59.01
-170.14	-70.02	-58.73
-169.88	-71.04	-58.73
-169.75	-71.04	-58.73
-169.51	-72.16	-58.36
-169.38	-72.16	-58.36
-169.13	-73.62	-57.96
-169.00	-75.35	-57.96
-168.76	-77.93	-57.48
-168.52	-81.31	-57.48
-168.25	-85.72	-56.82
-168.01	-85.72	-56.82
-167.90	-86.46	-56.28
-167.62	-86.46	-56.28
-167.51	-83.04	-55.71
-167.27	-79.86	-55.71
-167.13	-79.86	-55.08
-166.89	-77.53	-55.08
-166.74	-75.49	-54.53
-166.52	-75.49	-54.53
-166.39	-74.11	-54.53
-166.15	-73.01	-53.90
-165.99	-73.01	-53.90
-165.75	-72.12	-53.31
-165.62	-71.50	-53.31
-165.35	-71.50	-52.74
-165.24	-70.85	-52.74
-165.00	-70.56	-52.20
-164.76	-70.27	-52.20
-164.50	-69.95	-52.20
-164.23	-69.95	-51.65
-164.12	-69.81	-51.65
-163.86	-69.60	-51.14
-163.75	-69.60	-51.14
-163.49	-69.52	-50.67
-163.38	-69.41	-50.67
-163.11	-69.41	-50.23
-163.00	-69.38	-50.23
-162.74	-69.34	-50.23
-162.61	-69.34	-49.82
-162.34	-69.24	-49.82
-162.23	-69.22	-49.44
-161.97	-69.22	-49.44
-161.84	-69.20	-49.10
-161.60	-69.18	-49.10
-161.44	-69.18	-48.81
-161.20	-69.14	-48.81
-161.07	-69.13	-48.53
-160.81	-69.01	-48.53
-160.56	-68.90	-48.27
-160.30	-68.90	-48.27
-160.19	-68.73	-48.27
-159.90	-68.57	-48.04
-159.79	-68.57	-48.04
-159.53	-68.53	-47.85
-159.40	-68.45	-47.85
-159.14	-68.45	-47.68
-159.00	-68.32	-47.68
-158.76	-68.36	-47.51
-158.63	-68.36	-47.51
-158.37	-68.43	-47.51
-158.23	-68.63	-47.40
-157.99	-68.63	-47.40
-157.86	-68.88	-47.29
-157.60	-69.30	-47.29
-157.47	-69.30	-47.19
-157.22	-69.92	-47.19
-157.09	-70.62	-47.10
-156.83	-70.62	-47.10
-156.70	-71.38	-47.10
-156.45	-72.06	-47.00
-156.35	-72.06	-47.00
-156.08	-72.55	-46.89
-155.97	-72.71	-46.89
-155.71	-72.71	-46.79
-155.60	-71.99	-46.79
-155.33	-70.81	-46.69
-155.22	-70.81	-46.69
-154.96	-69.42	-46.69
-154.83	-67.96	-46.59
-154.59	-67.96	-46.47
-154.46	-66.65	-46.47
-154.21	-65.46	-46.38
-154.06	-65.46	-46.38
-153.82	-64.46	-46.29
-153.69	-63.53	-46.29
-153.44	-63.53	-46.29
-153.31	-62.71	-46.19
-153.07	-62.71	-46.19
-152.94	-62.00	-46.11
-152.70	-61.46	-46.11
-152.57	-61.46	-46.04
-152.30	-61.00	-46.04
-152.17	-60.68	-46.04
-151.93	-60.68	-46.00
-151.80	-60.42	-46.00
-151.55	-60.29	-45.98
-151.44	-60.29	-45.98
-151.18	-60.33	-46.00
-151.07	-60.46	-46.00
-150.81	-60.46	-46.02
-150.70	-60.62	-46.02
-150.41	-60.80	-46.07
-150.30	-61.08	-46.07
-149.93	-61.40	-46.17
-149.80	-61.40	-46.17
-149.53	-61.82	-46.17
-149.40	-62.26	-46.31
-149.16	-62.26	-46.31
-149.03	-62.74	-46.46
-148.76	-63.24	-46.46
-148.63	-63.24	-46.70
-148.39	-63.70	-46.70
-148.26	-64.07	-46.95
-147.99	-64.07	-46.95
-147.86	-64.37	-46.95
-147.60	-64.48	-47.25
-147.49	-64.48	-47.25
-147.23	-64.54	-47.60
-147.09	-64.56	-47.60
-146.85	-64.56	-48.03
-146.70	-64.54	-48.03
-146.46	-64.49	-48.52
-146.32	-64.49	-48.52
-146.08	-64.40	-49.11
-145.95	-64.37	-49.11
-145.69	-64.37	-49.72
-145.58	-64.40	-49.72
-145.31	-64.51	-50.41
-145.18	-64.51	-50.41
-144.94	-64.64	-50.41
-144.79	-64.92	-51.19
-144.54	-64.92	-51.19
-144.44	-65.29	-52.02
-144.17	-65.71	-52.02
-144.04	-65.71	-52.94
-143.78	-66.25	-52.94
-143.67	-66.88	-52.94
-143.38	-66.88	-53.94
-143.27	-67.60	-53.94
-143.01	-68.46	-54.92
-142.87	-68.46	-54.92
-142.63	-69.40	-56.07
-142.50	-70.23	-56.07
-142.26	-70.23	-57.21
-142.13	-71.23	-57.21
-141.89	-72.25	-57.21
-141.75	-72.25	-58.31
-141.49	-73.38	-58.31
-141.36	-74.27	-59.35
-141.12	-74.27	-59.35
-140.99	-75.16	-60.10
-140.74	-75.42	-60.10
-140.61	-75.42	-60.51
-140.37	-75.67	-60.51
-140.24	-75.39	-60.51
-140.00	-75.39	-60.51
-139.86	-74.84	-60.27
-139.62	-74.14	-60.27
-139.49	-74.14	-59.81
-139.23	-73.01	-59.81
-139.12	-73.01	-59.29
-138.85	-71.96	-59.29
-138.72	-70.79	-59.29
-138.46	-69.83	-58.78
-138.22	-68.78	-58.78
-137.95	-68.78	-58.29
-137.84	-67.76	-58.29
-137.58	-66.88	-57.87
-137.45	-66.88	-57.87
-137.21	-66.02	-57.56
-137.07	-65.28	-57.56
-136.83	-65.28	-57.32
-136.70	-64.64	-57.32
-136.44	-64.10	-57.13
-136.33	-64.10	-57.13
-136.06	-63.55	-57.13
-135.95	-63.05	-57.04
-135.69	-63.05	-57.04
-135.56	-62.64	-57.00
-135.29	-62.34	-57.00
-135.18	-62.34	-57.02
-134.92	-62.04	-57.02
-134.81	-61.83	-57.13
-134.55	-61.83	-57.13
-134.41	-61.65	-57.13
-134.17	-61.51	-57.28
-134.02	-61.51	-57.28
-133.78	-61.43	-57.57
-133.51	-61.35	-57.57
-133.25	-61.33	-57.90
-133.01	-61.36	-57.90
-132.90	-61.36	-58.30
-132.64	-61.44	-58.30
-132.39	-61.54	-58.30
-132.13	-61.68	-58.76
-131.89	-61.84	-58.76
-131.76	-61.84	-59.27
