!	NAME	
!	LENTH	0
!	DATE	2017-08-24
!	FREQ	2010
!	COUNT	1963
!	GAIN	0
!	PLANE	V
!	MAIN	M
!	POLARIZE	-45
!	PORT	1
179.99	-65.95	-41.84
-179.90	-66.00	-41.84
-179.77	-66.00	-41.84
-179.64	-66.06	-41.86
-179.37	-66.06	-41.89
-179.13	-66.18	-41.91
-179.00	-66.29	-41.91
-178.76	-66.42	-41.96
-178.49	-66.58	-41.96
-178.25	-66.58	-42.00
-177.99	-66.83	-42.00
-177.77	-66.99	-42.05
-177.64	-67.11	-42.13
-177.40	-67.33	-42.13
-177.11	-67.33	-42.19
-177.02	-67.48	-42.19
-176.87	-67.57	-42.19
-176.61	-67.57	-42.27
-176.36	-67.59	-42.27
-176.23	-67.67	-42.35
-175.99	-67.67	-42.35
-175.73	-67.63	-42.45
-175.62	-67.57	-42.45
-175.35	-67.57	-42.56
-175.24	-67.29	-42.56
-174.98	-67.07	-42.56
-174.85	-67.07	-42.67
-174.61	-66.72	-42.67
-174.47	-66.37	-42.81
-174.23	-66.37	-42.97
-174.08	-66.04	-42.97
-173.86	-65.71	-43.12
-173.70	-65.71	-43.12
-173.48	-65.38	-43.12
-173.33	-65.05	-43.26
-173.09	-64.76	-43.26
-172.85	-64.76	-43.49
-172.72	-64.54	-43.49
-172.47	-64.43	-43.76
-172.34	-64.43	-43.76
-172.10	-64.37	-43.99
-171.95	-64.40	-43.99
-171.70	-64.49	-44.22
-171.46	-64.49	-44.22
-171.31	-64.67	-44.56
-171.07	-65.09	-44.56
-170.91	-65.09	-44.56
-170.67	-65.53	-44.88
-170.41	-66.17	-44.88
-170.14	-67.01	-45.21
-169.88	-67.01	-45.21
-169.75	-68.15	-45.21
-169.51	-69.63	-45.65
-169.38	-69.63	-45.65
-169.13	-71.57	-46.11
-169.00	-74.13	-46.11
-168.76	-77.84	-46.61
-168.52	-82.70	-46.61
-168.25	-81.54	-47.25
-168.01	-81.54	-47.25
-167.90	-76.85	-47.96
-167.62	-76.85	-47.96
-167.51	-73.20	-48.63
-167.27	-70.61	-48.63
-167.13	-70.61	-49.46
-166.89	-68.68	-49.46
-166.74	-67.14	-50.32
-166.52	-67.14	-50.32
-166.39	-65.93	-50.32
-166.15	-65.00	-51.22
-165.99	-65.00	-51.22
-165.75	-64.21	-52.28
-165.62	-63.54	-52.28
-165.35	-63.54	-53.55
-165.24	-62.98	-53.55
-165.00	-62.56	-54.96
-164.76	-62.23	-54.96
-164.50	-61.97	-54.96
-164.23	-61.97	-56.60
-164.12	-61.83	-56.60
-163.86	-61.76	-58.70
-163.75	-61.76	-58.70
-163.49	-61.72	-61.24
-163.38	-61.77	-61.24
-163.11	-61.77	-64.63
-163.00	-61.86	-64.63
-162.74	-62.00	-64.63
-162.61	-62.00	-69.70
-162.34	-62.20	-69.70
-162.23	-62.51	-75.49
-161.97	-62.51	-75.49
-161.84	-62.81	-72.21
-161.60	-63.18	-72.21
-161.44	-63.18	-67.64
-161.20	-63.52	-67.64
-161.07	-63.86	-64.54
-160.81	-64.15	-64.54
-160.56	-64.34	-62.44
-160.30	-64.34	-62.44
-160.19	-64.51	-62.44
-159.90	-64.47	-61.03
-159.79	-64.47	-61.03
-159.53	-64.41	-60.03
-159.40	-64.23	-60.03
-159.14	-64.23	-59.40
-159.00	-63.99	-59.40
-158.76	-63.70	-59.08
-158.63	-63.70	-59.08
-158.37	-63.45	-59.08
-158.23	-63.24	-59.01
-157.99	-63.24	-59.01
-157.86	-63.06	-59.16
-157.60	-62.93	-59.16
-157.47	-62.93	-59.54
-157.22	-62.86	-59.54
-157.09	-62.91	-59.54
-156.83	-62.91	-60.02
-156.70	-63.04	-60.02
-156.45	-63.04	-60.57
-156.35	-63.26	-60.57
-156.08	-63.64	-61.03
-155.97	-63.64	-61.03
-155.71	-64.15	-61.14
-155.60	-64.78	-61.14
-155.33	-65.53	-61.14
-155.22	-65.53	-60.65
-154.96	-66.43	-60.65
-154.83	-66.43	-59.49
-154.59	-67.51	-57.92
-154.46	-68.71	-57.92
-154.21	-68.71	-56.52
-154.06	-70.24	-56.52
-153.82	-71.93	-56.52
-153.69	-71.93	-55.20
-153.44	-73.50	-55.20
-153.31	-74.29	-53.78
-153.07	-74.29	-53.78
-152.94	-74.38	-52.52
-152.70	-73.63	-52.52
-152.57	-73.63	-51.45
-152.30	-72.31	-51.45
-152.17	-71.15	-51.45
-151.93	-71.15	-50.38
-151.80	-70.31	-50.38
-151.55	-69.57	-49.46
-151.44	-69.57	-49.46
-151.18	-69.11	-48.72
-151.07	-68.94	-48.72
-150.81	-68.94	-47.98
-150.70	-69.03	-47.98
-150.41	-69.18	-47.38
-150.30	-69.75	-47.38
-149.93	-70.36	-46.82
-149.80	-70.36	-46.82
-149.53	-71.18	-46.82
-149.40	-72.65	-46.30
-149.16	-72.65	-46.30
-149.03	-74.60	-45.87
-148.76	-77.17	-45.87
-148.63	-77.17	-45.48
-148.39	-79.54	-45.48
-148.26	-78.57	-45.13
-147.99	-78.57	-45.13
-147.86	-75.44	-45.13
-147.60	-72.31	-44.83
-147.49	-72.31	-44.83
-147.23	-69.87	-44.58
-147.09	-67.79	-44.58
-146.85	-67.79	-44.35
-146.70	-66.10	-44.35
-146.46	-64.65	-44.15
-146.32	-64.65	-44.15
-146.08	-63.49	-43.97
-145.95	-62.48	-43.97
-145.69	-62.48	-43.83
-145.58	-61.68	-43.83
-145.31	-60.94	-43.71
-145.18	-60.94	-43.71
-144.94	-60.33	-43.71
-144.79	-59.84	-43.62
-144.54	-59.84	-43.62
-144.44	-59.38	-43.56
-144.17	-59.02	-43.56
-144.04	-59.02	-43.51
-143.78	-58.73	-43.51
-143.67	-58.51	-43.51
-143.38	-58.51	-43.48
-143.27	-58.34	-43.48
-143.01	-58.26	-43.46
-142.87	-58.26	-43.46
-142.63	-58.21	-43.46
-142.50	-58.21	-43.46
-142.26	-58.24	-43.47
-142.13	-58.30	-43.47
-141.89	-58.37	-43.47
-141.75	-58.37	-43.47
-141.49	-58.53	-43.47
-141.36	-58.53	-43.49
-141.12	-58.67	-43.49
-140.99	-58.87	-43.50
-140.74	-58.87	-43.50
-140.61	-59.07	-43.52
-140.37	-59.28	-43.52
-140.24	-59.28	-43.54
-140.00	-59.48	-43.54
-139.86	-59.69	-43.56
-139.62	-59.69	-43.56
-139.49	-59.92	-43.57
-139.23	-60.10	-43.57
-139.12	-60.10	-43.59
-138.85	-60.27	-43.59
-138.72	-60.43	-43.59
-138.46	-60.58	-43.60
-138.22	-60.73	-43.60
-137.95	-60.73	-43.62
-137.84	-60.84	-43.62
-137.58	-60.96	-43.62
-137.45	-60.96	-43.62
-137.21	-61.08	-43.63
-137.07	-61.24	-43.63
-136.83	-61.24	-43.64
-136.70	-61.41	-43.64
-136.44	-61.61	-43.64
-136.33	-61.61	-43.64
-136.06	-61.83	-43.64
-135.95	-62.09	-43.63
-135.69	-62.09	-43.63
-135.56	-62.44	-43.63
-135.29	-62.79	-43.63
-135.18	-62.79	-43.63
-134.92	-63.27	-43.63
-134.81	-63.75	-43.62
-134.55	-63.75	-43.62
-134.41	-64.34	-43.62
-134.17	-64.98	-43.63
-134.02	-64.98	-43.63
-133.78	-65.68	-43.66
-133.51	-66.52	-43.66
-133.25	-67.50	-43.69
-133.01	-68.65	-43.69
-132.90	-68.65	-43.69
-132.64	-69.83	-43.71
-132.39	-71.23	-43.71
-132.13	-72.76	-43.75
-131.89	-74.49	-43.75
-131.76	-74.49	-43.80
-131.49	-76.75	-43.80
-131.38	-79.73	-43.86
-131.12	-79.73	-43.86
-131.01	-82.99	-43.94
-130.75	-88.19	-43.94
-130.61	-88.19	-44.02
-130.35	-91.69	-44.02
-130.24	-90.17	-44.12
-129.98	-90.17	-44.12
-129.84	-87.02	-44.23
-129.60	-84.35	-44.23
-129.47	-84.35	-44.23
-129.21	-83.59	-44.36
-129.08	-83.25	-44.50
-128.83	-83.25	-44.50
-128.70	-83.14	-44.50
-128.46	-83.91	-44.67
-128.33	-83.91	-44.84
-128.09	-84.66	-44.84
-127.84	-84.81	-45.03
-127.58	-83.92	-45.03
-127.34	-83.92	-45.24
-127.21	-81.96	-45.24
-126.94	-79.44	-45.46
-126.70	-77.08	-45.46
-126.44	-74.87	-45.69
-126.31	-74.87	-45.69
-126.06	-73.21	-45.95
-125.93	-71.49	-45.95
-125.67	-71.49	-46.25
-125.54	-70.09	-46.25
-125.30	-68.98	-46.25
-125.14	-68.98	-46.56
-124.88	-67.85	-46.88
-124.75	-66.87	-46.88
-124.50	-66.87	-47.24
-124.37	-66.13	-47.24
-124.13	-65.40	-47.58
-124.00	-65.40	-47.58
-123.74	-64.78	-47.95
-123.63	-64.22	-47.95
-123.36	-64.22	-48.33
-123.25	-63.71	-48.33
-122.99	-63.32	-48.72
-122.72	-63.03	-48.72
-122.48	-62.75	-49.16
-122.24	-62.75	-49.16
-122.11	-62.61	-49.58
-121.87	-62.45	-49.58
-121.71	-62.45	-50.03
-121.47	-62.40	-50.03
-121.34	-62.39	-50.50
-121.10	-62.39	-50.50
-120.94	-62.47	-50.95
-120.70	-62.62	-50.95
-120.57	-62.62	-51.45
-120.31	-62.84	-51.45
-120.18	-63.18	-51.93
-119.93	-63.18	-51.93
-119.80	-63.53	-51.93
-119.54	-63.92	-52.44
-119.43	-63.92	-52.44
-119.17	-64.41	-52.98
-118.92	-64.93	-52.98
-118.68	-65.45	-53.48
-118.42	-66.03	-53.48
-118.31	-66.03	-53.98
-118.04	-66.55	-53.98
-117.91	-66.91	-54.44
-117.67	-66.91	-54.44
-117.54	-67.09	-54.89
-117.28	-67.05	-54.89
-117.01	-67.05	-55.32
-116.90	-66.75	-55.32
-116.64	-66.31	-55.72
-116.37	-65.61	-55.72
-116.13	-64.82	-56.12
-116.00	-64.82	-56.12
-115.74	-64.06	-56.44
-115.61	-63.28	-56.44
-115.36	-63.28	-56.76
-115.23	-62.57	-56.97
-114.97	-61.89	-56.97
-114.86	-61.89	-56.97
-114.59	-61.21	-57.14
-114.35	-60.62	-57.28
-114.22	-60.05	-57.28
-113.96	-60.05	-57.39
-113.72	-59.54	-57.39
-113.45	-59.06	-57.42
-113.19	-58.60	-57.42
-112.95	-58.21	-57.42
-112.81	-58.21	-57.42
-112.55	-57.84	-57.43
-112.42	-57.53	-57.43
-112.18	-57.53	-57.42
-112.05	-57.24	-57.42
-111.78	-56.97	-57.39
-111.67	-56.97	-57.39
-111.41	-56.73	-57.33
-111.14	-56.50	-57.33
-110.90	-56.30	-57.24
-110.66	-56.13	-57.24
-110.53	-56.13	-57.17
-110.29	-55.96	-57.17
-110.02	-55.80	-57.10
-109.76	-55.68	-57.10
-109.52	-55.58	-57.04
-109.39	-55.58	-57.04
-109.14	-55.47	-56.95
-109.01	-55.38	-56.95
-108.77	-55.38	-56.87
-108.62	-55.30	-56.87
-108.38	-55.23	-56.83
-108.24	-55.23	-56.83
-108.00	-55.16	-56.77
-107.74	-55.10	-56.77
-107.50	-55.06	-56.74
-107.21	-55.00	-56.74
-107.10	-55.00	-56.73
-106.84	-54.94	-56.73
-106.57	-54.87	-56.73
-106.33	-54.82	-56.73
-106.09	-54.79	-56.71
-105.83	-54.79	-56.71
-105.69	-54.72	-56.72
-105.45	-54.66	-56.72
-105.19	-54.61	-56.71
-104.97	-54.56	-56.71
-104.84	-54.56	-56.72
-104.60	-54.50	-56.72
-104.44	-54.44	-56.74
-104.20	-54.44	-56.74
-103.96	-54.38	-56.78
-103.83	-54.32	-56.78
-103.56	-54.26	-56.80
-103.30	-54.18	-56.80
-103.04	-54.18	-56.88
-102.93	-54.11	-56.88
-102.66	-54.04	-56.95
-102.53	-54.04	-56.95
-102.27	-53.98	-57.03
-102.00	-53.91	-57.03
-101.76	-53.84	-57.12
-101.63	-53.84	-57.12
-101.39	-53.77	-57.22
-101.12	-53.72	-57.22
-100.86	-53.66	-57.35
-100.62	-53.61	-57.35
-100.49	-53.61	-57.45
-100.22	-53.54	-57.45
-99.98	-53.48	-57.57
-99.74	-53.43	-57.57
-99.45	-53.37	-57.76
-99.21	-53.31	-57.76
-98.97	-53.25	-57.94
-98.71	-53.25	-57.94
-98.58	-53.20	-58.10
-98.33	-53.13	-58.10
-98.07	-53.09	-58.28
-97.81	-53.09	-58.28
-97.56	-52.96	-58.46
-97.19	-52.90	-58.46
-97.06	-52.90	-58.64
-96.80	-52.86	-58.64
-96.66	-52.79	-58.84
-96.42	-52.79	-58.84
-96.18	-52.72	-59.07
-95.92	-52.66	-59.07
-95.67	-52.59	-59.30
-95.41	-52.52	-59.30
-95.17	-52.45	-59.54
-94.91	-52.37	-59.54
-94.64	-52.37	-59.75
-94.40	-52.29	-59.75
-94.16	-52.21	-60.07
-93.89	-52.12	-60.07
-93.65	-52.02	-60.33
-93.39	-51.93	-60.33
-93.13	-51.82	-60.59
-92.88	-51.71	-60.59
-92.64	-51.60	-60.59
-92.38	-51.60	-60.84
-92.14	-51.49	-60.84
-91.87	-51.37	-61.12
-91.63	-51.26	-61.12
-91.37	-51.14	-61.43
-91.13	-51.01	-61.43
-90.86	-50.89	-61.82
-90.62	-50.75	-61.82
-90.36	-50.63	-62.18
-90.09	-50.63	-62.18
-89.85	-50.49	-62.50
-89.59	-50.35	-62.50
-89.32	-50.22	-62.85
-89.06	-50.08	-62.85
-88.80	-49.94	-63.19
-88.56	-49.79	-63.19
-88.29	-49.65	-63.53
-88.05	-49.51	-63.53
-87.79	-49.37	-63.98
-87.52	-49.22	-63.98
-87.28	-49.22	-64.37
-87.04	-49.08	-64.37
-86.78	-48.94	-64.82
-86.53	-48.82	-65.17
-86.27	-48.68	-65.17
-86.03	-48.55	-65.57
-85.76	-48.42	-66.04
-85.50	-48.28	-66.04
-85.26	-48.15	-66.04
-84.89	-48.15	-66.54
-84.75	-48.02	-66.54
-84.49	-47.89	-66.94
-84.25	-47.77	-66.94
-83.96	-47.66	-67.27
-83.72	-47.54	-67.27
-83.48	-47.42	-67.68
-83.22	-47.31	-67.68
-82.97	-47.19	-68.05
-82.58	-47.10	-68.05
-82.34	-47.10	-68.40
-82.09	-46.99	-68.40
-81.83	-46.89	-68.67
-81.59	-46.80	-68.94
-81.33	-46.71	-68.94
-81.08	-46.62	-69.08
-80.82	-46.54	-69.08
-80.56	-46.45	-69.30
-80.31	-46.38	-69.30
-80.07	-46.31	-69.40
-79.79	-46.24	-69.40
-79.55	-46.24	-69.46
-79.17	-46.18	-69.46
-79.04	-46.12	-69.44
-78.78	-46.06	-69.44
-78.54	-46.02	-69.36
-78.27	-45.97	-69.36
-78.01	-45.93	-69.23
-77.77	-45.90	-69.23
-77.50	-45.87	-69.14
-77.26	-45.87	-69.14
-76.73	-45.82	-69.09
-76.60	-45.80	-69.09
-76.23	-45.79	-68.91
-75.99	-45.78	-68.91
-75.72	-45.79	-68.80
-75.33	-45.79	-68.80
-75.09	-45.80	-68.68
-74.82	-45.81	-68.68
-74.58	-45.84	-68.39
-74.34	-45.85	-68.39
-74.07	-45.88	-68.11
-73.70	-45.91	-68.11
-73.33	-45.94	-67.99
-73.06	-45.98	-67.72
