,Freq='1.71GHz' Phi='0deg',Freq='1.77GHz' Phi='0deg',Freq='1.83GHz' Phi='0deg',Freq='1.885GHz' Phi='0deg',Freq='1.9GHz' Phi='0deg',Freq='1.915GHz' Phi='0deg',Freq='2.01GHz' Phi='0deg',Freq='2.018GHz' Phi='0deg',Freq='2.025GHz' Phi='0deg',Freq='2.575GHz' Phi='0deg',Freq='2.6GHz' Phi='0deg',Freq='2.635GHz' Phi='0deg'
-85,-4.664130698,-4.117623783,-3.98185971,-3.460857676,-3.309720004,-3.274502236,-3.676115692,-3.665915154,-3.675615366,-3.352275853,-3.298013412,-3.011214919
-84,-4.518358993,-3.952861478,-3.790802121,-3.281693935,-3.125531544,-3.078978396,-3.46181999,-3.46015218,-3.478046891,-3.177758145,-3.130923419,-2.869934709
-83,-4.36950105,-3.783366674,-3.592186981,-3.100570594,-2.939167057,-2.880141441,-3.247177698,-3.254349132,-3.280659835,-3.004021757,-2.964311524,-2.730206889
-82,-4.217877711,-3.609615388,-3.386541269,-2.918387192,-2.751866543,-2.679500187,-3.03271466,-3.048992756,-3.083904983,-2.831325904,-2.797563141,-2.590173349
-81,-4.063706293,-3.432060812,-3.174363284,-2.735931612,-2.564803765,-2.478533442,-2.818965999,-2.844578831,-2.88823562,-2.659677015,-2.629666668,-2.447578134
-80,-3.90707888,-3.251105824,-2.956122085,-2.553831601,-2.379034161,-2.278644207,-2.606470502,-2.64160319,-2.694095989,-2.488842424,-2.459254617,-2.299856537
-79,-3.747941369,-3.067070757,-2.732259824,-2.37250488,-2.195438497,-2.081109175,-2.395760734,-2.440548913,-2.501906547,-2.318387942,-2.284679324,-2.144274464
-78,-3.586074901,-2.880157482,-2.503196618,-2.192111231,-2.014664028,-1.887023839,-2.187348885,-2.241869587,-2.31204589,-2.147744267,-2.104132706,-1.978125063
-77,-3.421081882,-2.690411663,-2.269337225,-2.012511206,-1.837066134,-1.697244401,-1.981708485,-2.045968681,-2.124829399,-1.976304474,-1.915815682,-1.798979471
-76,-3.252379366,-2.497686086,-2.031078507,-1.833237442,-1.662654943,-1.512328938,-1.779252525,-1.853175477,-1.940484977,-1.803548939,-1.718154208,-1.604974185
-75,-3.079202978,-2.301609164,-1.788816484,-1.653485823,-1.491053374,-1.332482058,-1.580309069,-1.663718621,-1.759126966,-1.629184808,-1.510045549,-1.395101507
-74,-2.900624703,-2.101564052,-1.542951832,-1.472134291,-1.321474956,-1.157509375,-1.385096254,-1.47769929,-1.580730253,-1.453275786,-1.291102091,-1.169456066
-73,-2.71558757,-1.896684886,-1.293893106,-1.287796532,-1.152731334,-0.986790494,-1.193699639,-1.29506721,-1.405107986,-1.276327501,-1.061845398,-0.929385028
-72,-2.522959368,-1.685877243,-1.042057778,-1.098915279,-0.983279653,-0.81928108,-1.006056027,-1.115604199,-1.231897875,-1.099288284,-0.823796318,-0.677495842
-71,-2.321605857,-1.467869383,-0.787872314,-0.903895182,-0.811318129,-0.653555418,-0.82194904,-0.938921332,-1.060563629,-0.923429575,-0.579413408,-0.417493414
-70,-2.110481628,-1.241298704,-0.53177382,-0.701268232,-0.634933044,-0.487899302,-0.641022557,-0.764476867,-0.890419243,-0.750087146,-0.331853616,-0.153844336
-69,-1.888733904,-1.004833722,-0.27421689,-0.489876594,-0.452291923,-0.32045815,-0.462818194,-0.591622143,-0.720683853,-0.580274054,-0.084562805,0.108707034
-68,-1.655811671,-0.757325854,-0.015689786,-0.269050678,-0.261866529,-0.149436199,-0.286841735,-0.419681171,-0.550573019,-0.414215448,0.159257902,0.365721731
-67,-1.411570186,-0.497978303,0.243256559,-0.03875686,-0.062658313,0.026669674,-0.112660489,-0.248065813,-0.379427871,-0.25089786,0.397228346,0.613679391
-66,-1.156359761,-0.226512936,0.501965235,0.200308186,0.145608187,0.208830885,0.059971523,-0.076422235,-0.206876361,-0.087761889,0.628299024,0.85053307
-65,-0.891088229,0.056687383,0.759617784,0.446690653,0.362357767,0.397281405,0.230970392,0.095203979,-0.033011515,0.079318013,0.853069971,1.076097304
-64,-0.617248666,0.350482372,1.015172882,0.69822121,0.586126244,0.591384498,0.399778506,0.26620553,0.141437954,0.25565155,1.073798929,1.292146318
-63,-0.33690743,0.65293866,1.267310291,0.952112537,0.814616994,0.789600581,0.565244022,0.435282579,0.314976493,0.446925234,1.29401599,1.50210844
-62,-0.052651491,0.961359299,1.514394161,1.205091224,1.044837966,0.989564914,0.725551223,0.600375059,0.485283837,0.658096337,1.517744246,1.710303886
-61,0.23250242,1.2723716,1.754470077,1.453540793,1.273289844,1.188260471,0.878228671,0.758687186,0.649259767,0.892265372,1.748447922,1.920803505
-60,0.515231863,1.582057798,1.985306974,1.693638697,1.49617115,1.382252848,1.020256865,0.906825302,0.803190913,1.149855619,1.987947482,2.136157724
-59,0.792059713,1.886109621,2.204488337,1.921481696,1.70957268,1.567946788,1.148288901,1.041059434,0.94304687,1.428309814,2.235583054,2.356366072
-58,1.059525757,2.179990216,2.409548465,2.133207172,1.909648878,1.74183007,1.258988825,1.157708858,1.064902529,1.722273685,2.487823677,2.57841738
-57,1.314372734,2.459093683,2.598141089,2.325128645,2.092772318,1.900687353,1.3494851,1.253644778,1.16547733,2.024036853,2.738345161,2.796503718
-56,1.553740739,2.718901044,2.768221747,2.493909066,2.255693539,2.041788344,1.417930918,1.326898628,1.242778635,2.32399417,2.978449179,3.002722451
-55,1.775363175,2.955139068,2.918223692,2.636793932,2.395737429,2.163074274,1.464155141,1.377357019,1.296829003,2.611075768,3.197677046,3.187930915
-54,1.97775557,3.163952951,3.047210635,2.751917777,2.511066144,2.263377756,1.490369411,1.407504004,1.330433814,2.873320134,3.384586867,3.342518149
-53,2.160385409,3.342104219,3.154997625,2.83868276,2.601025865,2.342708216,1.501856468,1.423124344,1.349891409,3.098857056,3.527812127,3.457138994
-52,2.323807042,3.48720118,3.242241947,2.898187074,2.666570101,2.402614133,1.507490989,1.433796737,1.365452058,3.277465377,3.617587253,3.523727766
-51,2.469741548,3.597960773,3.310515192,2.933653112,2.710715453,2.446592123,1.519840429,1.452891882,1.391208798,3.402649116,3.647861116,3.5371906
-50,2.601078632,3.674487989,3.362370281,2.950770204,2.738937784,2.480452582,1.554502128,1.496703617,1.444024561,3.473948517,3.61893655,3.497978214
-49,2.72177854,3.718542384,3.401406815,2.957827537,2.75936306,2.512482003,1.628360762,1.582410142,1.541214241,3.499009771,3.540276331,3.415248022
-48,2.836658832,3.733741739,3.43231077,2.965482302,2.782565601,2.553189542,1.756739183,1.724934747,1.697156039,3.49473298,3.432649758,3.309531546
-47,2.951065205,3.725634522,3.460803553,2.98601429,2.820793985,2.614439449,1.949997337,1.933434574,1.919729192,3.48659447,3.328160909,3.212851038
-46,3.070446396,3.701563721,3.493397355,3.031999274,2.886550011,2.707910264,2.210726716,2.208709028,2.207984552,3.505208422,3.266302038,3.163813863
-45,3.199875998,3.670257753,3.536850597,3.114512043,2.990671347,2.843100225,2.532752708,2.542703938,2.552150777,3.57983296,3.285081084,3.196988515
-44,3.343581814,3.641132322,3.597285429,3.241206977,3.140349312,3.025412043,2.902419606,2.920348037,2.935967861,3.730154254,3.409337655,3.33052376
-43,3.504549496,3.623370867,3.679080619,3.414797302,3.337680693,3.254978438,3.301548199,3.322847172,3.340244725,3.959561173,3.641881975,3.559684462
-42,3.684259218,3.62494589,3.783837369,3.632418756,3.579238891,3.526660955,3.710839731,3.731112623,3.746263697,4.253373035,3.962775134,3.86079744
-41,3.882594962,3.65179972,3.909817076,3.886084117,3.856766557,3.8311575,4.112680148,4.128365765,4.13817687,4.583103302,4.336815964,4.202011057
-40,4.097941235,3.707375107,4.05215923,4.164055102,4.158671355,4.156717154,4.492907371,4.501634835,4.504247559,4.914604171,4.724397323,4.553562578
-39,4.327455742,3.792573481,4.203909784,4.452695509,4.471805608,4.490855154,4.841622021,4.842333201,4.837212564,5.216570487,5.090827778,4.893586261
-38,4.567479933,3.906081061,4.357573643,4.738335599,4.783087906,4.821669019,5.153331232,5.14624532,5.134114583,5.466855372,5.41210565,5.20993699
-37,4.814023664,4.044917665,4.506727776,5.00881612,5.080740344,5.138656296,5.426685582,5.413166566,5.395835722,5.655735116,5.677287755,5.499819238
-36,5.063240579,4.205062855,4.64726009,5.25456082,5.355101778,5.433131743,5.663950352,5.646304673,5.626412841,5.786311479,5.888095083,5.768077075
-35,5.311805317,4.382066188,4.777966238,5.469157947,5.59906658,5.698390209,5.870250733,5.851452639,5.83212536,5.872558737,6.056215427,6.024090537
-34,5.557119626,4.571594268,4.900433706,5.649496648,5.808213426,5.929719573,6.052594103,6.035926686,6.020351473,5.935608995,6.198792173,6.27741829
-33,5.797312856,4.769875277,5.018305984,5.795528637,5.980681056,6.124313377,6.218708795,6.207329186,6.198282538,5.999042235,6.333047472,6.533302766
-32,6.031055261,4.973985574,5.136138399,5.909739717,6.116851515,6.281110184,6.375825197,6.372308859,6.371715091,6.08412233,6.471512755,6.789802123
-31,6.257254358,5.181918201,5.258133068,5.996435064,6.21892106,6.400600157,6.529611018,6.535578137,6.544215282,6.205897547,6.619351949,7.037781567
-30,6.474735915,5.392403367,5.387059205,6.060963139,6.290459177,6.484665095,6.683495712,6.699435491,6.716892118,6.370911875,6.774558713,7.263628896
-29,6.682007939,5.604510807,5.523606866,6.109009499,6.336054055,6.536523978,6.838542064,6.863904835,6.888823542,6.577054475,6.930764537,7.453506505
-28,6.877168371,5.817126663,5.666292137,6.146069779,6.361104471,6.560819368,6.993865923,7.027402535,7.05794927,6.815569493,7.081492758,7.597789201
-27,7.057962907,6.028434717,5.811874418,6.177162802,6.371750861,6.563802521,7.147437554,7.18767621,7.222097708,7.074329429,7.224149164,7.69464044
-26,7.221955233,6.235531583,5.956122563,6.206789223,6.374871948,6.553485765,7.296991917,7.342698425,7.379805388,7.340820894,7.361990956,7.751885548
-25,7.366757677,6.434276309,6.094714937,6.239097411,6.378041413,6.539575388,7.440763983,7.491245161,7.53068674,7.60371941,7.502985553,7.786411602
-24,7.490285741,6.61943429,6.224077286,6.278185115,6.389352983,6.533016134,7.577844445,7.633009302,7.675264959,7.853167314,7.655895027,7.820622922
-23,7.591026587,6.785133601,6.342022121,6.328422417,6.417058677,6.54507703,7.708098573,7.768263191,7.814351695,8.080762063,7.825527793,7.876357798
-22,7.668325243,6.92560656,6.448119001,6.394618052,6.468985464,6.586050796,7.831769205,7.89726266,7.948243061,8.280110207,8.009745531,7.968046835
-21,7.722679017,7.036135546,6.543771383,6.481801524,6.55169362,6.66376193,7.949026116,8.019716037,8.076119512,8.448007638,8.199798536,8.097960482
-20,7.7559946,7.114063325,6.631994046,6.594437498,6.669370325,6.782141175,8.059739429,8.134632993,8.195997378,8.585713221,8.383654419,8.255987211
-19,7.771723197,7.159677302,6.716888154,6.735098142,6.822589179,6.94014333,8.163599131,8.240671424,8.305333713,8.699693533,8.550676863,8.424228853
