,Freq='1.71GHz' Phi='0deg',Freq='1.77GHz' Phi='0deg',Freq='1.83GHz' Phi='0deg',Freq='1.885GHz' Phi='0deg',Freq='1.9GHz' Phi='0deg',Freq='1.915GHz' Phi='0deg',Freq='2.01GHz' Phi='0deg',Freq='2.018GHz' Phi='0deg',Freq='2.025GHz' Phi='0deg',Freq='2.575GHz' Phi='0deg',Freq='2.6GHz' Phi='0deg',Freq='2.635GHz' Phi='0deg'
-161,-12.01445593,-14.25999464,-16.48362704,-15.8127508,-15.76465235,-15.79733268,-17.93501247,-17.99402137,-18.02178659,-15.02836939,-15.19669985,-15.3846815
-160,-12.1920548,-14.43775745,-16.47761941,-15.94662212,-16.03524041,-16.23928945,-18.32435781,-18.2795111,-18.22165927,-15.97541728,-16.04157146,-15.98800591
-159,-12.36572432,-14.53581438,-16.52309687,-16.44309069,-16.70466753,-17.079655,-18.48025488,-18.35039753,-18.23001023,-16.92176593,-16.82307773,-16.5922141
-158,-12.49832952,-14.5748231,-16.71809295,-17.3199036,-17.74352225,-18.22785473,-18.50824975,-18.33672192,-18.18937132,-17.63464795,-17.46138193,-17.14435877
-157,-12.56474962,-14.59824863,-17.10467156,-18.5292044,-19.04790213,-19.50945252,-18.55352843,-18.3632454,-18.20463702,-17.93620951,-17.87844827,-17.5024309
-156,-12.55326126,-14.64115256,-17.67289313,-19.96584208,-20.45350603,-20.72285834,-18.64181292,-18.42400892,-18.24551299,-17.87366078,-18.07421347,-17.58050846
-155,-12.46295601,-14.7149437,-18.37410613,-21.48218523,-21.78848391,-21.75336339,-18.65697343,-18.39108005,-18.17667968,-17.71676157,-18.16809015,-17.41900038
-154,-12.30096328,-14.8101839,-19.12817579,-22.89871255,-22.91920487,-22.58212679,-18.454281,-18.13872132,-17.88760561,-17.70233326,-18.2343299,-17.06848956
-153,-12.08119245,-14.90757922,-19.8160304,-23.94502062,-23.67015354,-23.10620172,-18.01877378,-17.67828806,-17.40810094,-17.84258121,-18.154616,-16.55199674
-152,-11.82307519,-14.98662837,-20.26764479,-24.20833397,-23.74632859,-23.0697714,-17.48072597,-17.14186286,-16.87057993,-17.91456306,-17.74527246,-15.95453292
-151,-11.54847168,-15.0267177,-20.30232551,-23.49411561,-23.03614458,-22.39281638,-16.98437575,-16.65637558,-16.38979677,-17.63556765,-17.03148128,-15.42297509
-150,-11.27718707,-15.00392777,-19.85898983,-22.19744101,-21.88025407,-21.376903,-16.59409115,-16.27102069,-16.00492279,-16.9387516,-16.2326188,-15.06939117
-149,-11.0232649,-14.89247719,-19.07193408,-20.84296641,-20.70013623,-20.36502364,-16.29358307,-15.96579039,-15.69415231,-16.00073052,-15.53648064,-14.92638031
-148,-10.79383219,-14.67581293,-18.15908483,-19.6762387,-19.67964163,-19.48505342,-16.02832907,-15.69286584,-15.4149043,-15.04178043,-15.03058671,-14.9797897
-147,-10.59072541,-14.36027783,-17.27867463,-18.70568094,-18.79402936,-18.68366694,-15.75146538,-15.4157294,-15.13773788,-14.22817713,-14.75995821,-15.21435069
-146,-10.41376972,-13.97743514,-16.48929839,-17.82650535,-17.92623396,-17.84463041,-15.44762571,-15.12481426,-14.8565284,-13.67695284,-14.76360917,-15.61333366
-145,-10.26396974,-13.57068244,-15.77477611,-16.91897339,-16.97752207,-16.90215627,-15.1240846,-14.82575654,-14.57540751,-13.4581865,-15.04938745,-16.10246391
-144,-10.14508903,-13.17637084,-15.0830571,-15.92637964,-15.93917485,-15.88855623,-14.78596709,-14.51840304,-14.29071722,-13.57975627,-15.53114967,-16.49847242
-143,-10.06301183,-12.81137498,-14.36437192,-14.87869765,-14.88063588,-14.89041858,-14.42229553,-14.18803134,-13.98560671,-13.9653186,-15.97853704,-16.57904014
-142,-10.02338787,-12.47104917,-13.5991923,-13.85075579,-13.88492179,-13.98051138,-14.01323394,-13.81448877,-13.64006259,-14.43892751,-16.09193075,-16.27779834
-141,-10.02872487,-12.1356802,-12.80384679,-12.90779894,-13.00243857,-13.18707376,-13.54839882,-13.38855792,-13.24557522,-14.75911181,-15.74636498,-15.72483638
-140,-10.07609341,-11.78184924,-12.01471921,-12.08103445,-12.24292294,-12.49830742,-13.03780854,-12.9197121,-12.81065567,-14.73912554,-15.07893651,-15.06335462
-139,-10.15623449,-11.39402071,-11.26729251,-11.36995743,-11.58737086,-11.88068336,-12.50604623,-12.42901741,-12.35316602,-14.35266919,-14.27403743,-14.34459755
-138,-10.25445227,-10.97107395,-10.58382851,-10.7547872,-11.00447431,-11.29888545,-11.97696032,-11.9352338,-11.88777384,-13.69222361,-13.421249,-13.57746013
-137,-10.35326786,-10.52502052,-9.971556764,-10.20956329,-10.46520421,-10.7309502,-11.46219179,-11.44579784,-11.41891622,-12.87442355,-12.55465352,-12.79137366
-136,-10.43624404,-10.07410902,-9.426892013,-9.712303818,-9.952225138,-10.17378514,-10.95979216,-10.95738356,-10.94278965,-12.00682421,-11.7108888,-12.03007168
-135,-10.49172012,-9.635338742,-8.941311666,-9.250449122,-9.462092878,-9.638575745,-10.46093539,-10.46330607,-10.45502977,-11.17934229,-10.92782384,-11.31025329
-134,-10.51491865,-9.220035955,-8.506340759,-8.821086134,-9.001111037,-9.141193886,-9.959116454,-9.961873329,-9.958040173,-10.44454708,-10.21529244,-10.60611573
-133,-10.50751472,-8.833147559,-8.116468827,-8.427374382,-8.578583992,-8.693957633,-9.456354401,-9.460561186,-9.463382357,-9.802297157,-9.544383452,-9.875999352
-132,-10.47506316,-8.475020865,-7.769789914,-8.073865113,-8.201329885,-8.301830806,-8.963668169,-8.974435216,-8.988715637,-9.205754954,-8.868635409,-9.105291908
-131,-10.42370471,-8.144055648,-7.466916787,-7.763016972,-7.871221249,-7.962672216,-8.49695544,-8.521061382,-8.552251581,-8.591905845,-8.161470177,-8.325022475
-130,-10.35763396,-7.838986691,-7.209133106,-7.493829441,-7.585468554,-7.669744784,-8.071644162,-8.115431277,-8.168118785,-7.924504196,-7.438968704,-7.591969619
-129,-10.2781181,-7.560128913,-6.996693082,-7.262314983,-7.338461943,-7.414789526,-7.698905178,-7.767066855,-7.844225509,-7.219579984,-6.749571113,-6.955584075
-128,-10.184041,-7.309478455,-6.827809315,-7.062987955,-7.123968287,-7.190508454,-7.384301505,-7.479535873,-7.582412688,-6.532996569,-6.145131116,-6.438549165
-127,-10.07341008,-7.089984169,-6.698462753,-6.890513232,-6.936821787,-6.991868408,-7.128348043,-7.251571191,-7.379954493,-5.926767569,-5.658466099,-6.035047566
-126,-9.945064956,-6.904485192,-6.602893448,-6.74088146,-6.773687607,-6.816175444,-6.928044953,-7.0788581,-7.231507153,-5.443534844,-5.29616161,-5.719541278
-125,-9.799909924,-6.754753573,-6.534501651,-6.611815047,-6.632910988,-6.662295283,-6.778606471,-6.95580533,-7.130893382,-5.09852849,-5.042022941,-5.459985807
-124,-9.641290216,-6.640894767,-6.486856144,-6.502454283,-6.513780358,-6.529584314,-6.674899817,-6.87690119,-7.072378548,-4.882501193,-4.865656875,-5.231146141
-123,-9.474521738,-6.561169898,-6.454535048,-6.412615979,-6.415645365,-6.417020224,-6.612362244,-6.837484145,-7.051307005,-4.768772358,-4.733379857,-5.023303588
-122,-9.305891578,-6.51218041,-6.43360549,-6.341988719,-6.337248608,-6.322789102,-6.587356481,-6.833932924,-7.064138293,-4.721825579,-4.619065623,-4.842864918
-121,-9.141548871,-6.489301882,-6.421671848,-6.289548097,-6.276447364,-6.244343293,-6.597061363,-6.863407185,-7.108046393,-4.706838712,-4.511346915,-4.705786818
-120,-8.986613581,-6.4872436,-6.417554439,-6.253323604,-6.230322862,-6.178782632,-6.639069789,-6.923333467,-7.180301329,-4.698580705,-4.414164703,-4.628523983
-119,-8.844653686,-6.500620025,-6.420755052,-6.23050669,-6.195556873,-6.123350268,-6.710877926,-7.010829957,-7.27763954,-4.686635185,-4.341147008,-4.620962145
-118,-8.71752698,-6.524439285,-6.430893133,-6.21779761,-6.168908647,-6.075853979,-6.809413009,-7.122217175,-7.395773116,-4.674680451,-4.307611999,-4.683029487
-117,-8.605499681,-6.554441249,-6.447261226,-6.211851674,-6.147636209,-6.034893454,-6.930690423,-7.252701353,-7.52912298,-4.674736455,-4.324096928,-4.804569415
-116,-8.507533063,-6.587253654,-6.468580148,-6.209692192,-6.129755513,-5.999861252,-7.069639997,-7.396267947,-7.670810922,-4.69987579,-4.393100697,-4.967547406
-115,-8.42164382,-6.62037432,-6.492965505,-6.208993928,-6.114098203,-5.970759905,-7.22010929,-7.545792829,-7.812913463,-4.758660067,-4.50878097,-5.149872439
-114,-8.345269851,-6.652021399,-6.518066935,-6.20819307,-6.100192,-5.947919599,-7.375036973,-7.693362031,-7.946956038,-4.852578259,-4.658690193,-5.330100416
-113,-8.275597808,-6.680912912,-6.541314699,-6.206432393,-6.088029314,-5.931705385,-7.526782806,-7.830774988,-8.064595299,-4.976142372,-4.82672752,-5.491861222
-112,-8.209828113,-6.706038056,-6.560201673,-6.203389196,-6.077801851,-5.922280089,-7.667591197,-7.950181005,-8.15839569,-5.118745075,-4.99660243,-5.626549713
-111,-8.145367484,-6.726468949,-6.572537144,-6.199050506,-6.069666006,-5.919455456,-7.790146512,-8.044764156,-8.222565229,-5.26742835,-5.155024999,-5.733315472
-110,-8.079949482,-6.741240091,-6.576627091,-6.193495387,-6.063577546,-5.92263395,-7.888151811,-8.109360535,-8.253498653,-5.409816056,-5.293781518,-5.816620988
-109,-8.011691167,-6.749301441,-6.571359141,-6.18672548,-6.059206743,-5.930824106,-7.956839391,-8.14088433,-8.250005858,-5.536501529,-5.410136841,-5.882717612
-108,-7.939098785,-6.749534595,-6.556193704,-6.178562033,-6.055924859,-5.942704254,-7.993317083,-8.138470852,-8.21318051,-5.642313755,-5.505635752,-5.936551131
-107,-7.861037638,-6.7408122,-6.531081162,-6.16860819,-6.052842098,-5.956709975,-7.996679619,-8.103311846,-8.145959746,-5.726242738,-5.583985065,-5.979986643
-106,-7.776681059,-6.722077833,-6.496334868,-6.156263067,-6.048874688,-5.971125907,-7.967866392,-8.03823636,-8.052499773,-5.79028149,-5.648902637,-6.0114833
-105,-7.685451311,-6.692425709,-6.452490786,-6.140769127,-6.042821746,-5.984169411,-7.909307236,-7.947146682,-7.937515658,-5.837774242,-5.702585907,-6.026880498
-104,-7.586961964,-6.651164694,-6.400178724,-6.121274875,-6.03343806,-5.994060016,-7.824442524,-7.83443362,-7.805707348,-5.871882413,-5.745043891,-6.020798979
-103,-7.480967785,-6.597857611,-6.340020827,-6.096898607,-6.019494824,-5.999073422,-7.717217635,-7.704471326,-7.661340823,-5.894556652,-5.774210038,-5.988170647
-102,-7.367324971,-6.53233312,-6.272563526,-6.066783784,-5.999825386,-5.997581804,-7.591635483,-7.561247572,-7.507999927,-5.906122381,-5.786593207,-5.925495382
-101,-7.245962125,-6.454672646,-6.198241684,-6.030141302,-5.97335656,-5.988083477,-7.451417235,-7.40814174,-7.348487372,-5.905386893,-5.77818855,-5.831562425
-100,-7.116860794,-6.365178169,-6.117369072,-5.986277632,-5.939128082,-5.96922492,-7.299786327,-7.247832342,-7.184836218,-5.890089233,-5.745396358,-5.707558128
-99,-6.980043608,-6.264328224,-6.030147445,-5.934610289,-5.89630343,-5.939817485,-7.139364845,-7.082301527,-7.018391187,-5.857506194,-5.685752051,-5.556664668
-98,-6.83556786,-6.15272929,-5.936686524,-5.874673342,-5.844175042,-5.898850031,-6.972157549,-6.91290203,-6.849925621,-5.805057272,-5.598346433,-5.383370867
-97,-6.683522571,-6.031068519,-5.837028486,-5.806116034,-5.782166228,-5.845497905,-6.799595344,-6.740457131,-6.679769164,-5.730794611,-5.483904574,-5.192732525
-96,-6.524027493,-5.90007193,-5.731172245,-5.728697235,-5.709831253,-5.779128102,-6.622612914,-6.56537181,-6.507930106,-5.633711689,-5.344575328,-4.989755232
-95,-6.35723293,-5.760470362,-5.619094589,-5.6422778,-5.626854301,-5.699300312,-6.44174098,-6.387740758,-6.334203334,-5.513852364,-5.183538344,-4.778978349
-94,-6.183319706,-5.612973859,-5.500766673,-5.546812189,-5.533047527,-5.605763749,-6.257199699,-6.207444961,-6.158259855,-5.372243614,-5.00454877,-4.564259891
-93,-6.002498939,-5.45825404,-5.376165527,-5.442340053,-5.428348136,-5.498450052,-6.068984995,-6.024232953,-5.979717079,-5.210703576,-4.811517301,-4.348717729
-92,-5.815011507,-5.296933278,-5.245280977,-5.328977983,-5.31281435,-5.377462981,-5.876943563,-5.837785785,-5.798191044,-5.031586999,-4.608182754,-4.134769967
-91,-5.62112731,-5.129579223,-5.108118837,-5.206911325,-5.186620197,-5.243065979,-5.68083503,-5.647766513,-5.613332743,-4.837524343,-4.397894575,-3.924224246
-90,-5.421144436,-4.956703163,-4.964701451,-5.076385824,-5.050049127,-5.095668794,-5.480381541,-5.453856029,-5.424851212,-4.631194618,-4.183494853,-3.718379925
-89,-5.215388467,-4.778760879,-4.815066695,-4.937698748,-4.903486549,-4.935814321,-5.275306062,-5.25577749,-5.232526049,-4.415153043,-3.967275862,-3.518121425
-88,-5.004212067,-4.596154893,-4.659266497,-4.791189248,-4.747411362,-4.764166521,-5.065361203,-5.053311733,-5.036211947,-4.191718478,-3.750986807,-3.323992014
-87,-4.787995033,-4.409237296,-4.497365816,-4.637227692,-4.582386524,-4.581499892,-4.85035059,-4.846306034,-4.835837551,-3.962915001,-3.535867476,-3.136244601
-86,-4.567144914,-4.218312615,-4.329442823,-4.476203841,-4.409048559,-4.388690475,-4.630144802,-4.634678355,-4.631400734,-3.730456911,-3.32269304,-2.954870304
-85,-4.34209825,-4.023640447,-4.155590854,-4.308513831,-4.228095773,-4.186707911,-4.404693742,-4.418419086,-4.422962118,-3.495765442,-3.111820728,-2.779607628
-84,-4.113322449,-3.825437799,-3.975922457,-4.134546067,-4.040274849,-3.976607685,-4.17403712,-4.197592043,-4.210638522,-3.260006782,-2.903234482,-2.609936109
-83,-3.881318233,-3.623881321,-3.790575576,-3.954666358,-3.846365419,-3.75952241,-3.938314428,-3.972336261,-3.994597848,-3.024143047,-2.696587701,-2.445058747
-82,-3.64662253,-3.419109754,-3.599721632,-3.769202884,-3.647162271,-3.53665088,-3.697775449,-3.74286989,-3.775056803,-2.788989887,-2.491246818,-2.283878116
-81,-3.409811606,-3.211227131,-3.403574874,-3.578431939,-3.443455018,-3.309243679,-3.452791924,-3.509497137,-3.552282662,-2.555275746,-2.286340072,-2.124971938
-80,-3.171504168,-3.00030736,-3.202402076,-3.382565822,-3.236005359,-3.07858431,-3.203870497,-3.272618814,-3.326600029,-2.323698472,-2.08081634,-1.966575138
-79,-2.932364068,-2.786400943,-2.996531243,-3.181744663,-3.02552255,-2.845965174,-2.951666498,-3.032746455,-3.098403107,-2.094975049,-1.873518501,-1.806577166
-78,-2.693102186,-2.569544578,-2.786357811,-2.97603436,-2.812638262,-2.612658197,-2.696997491,-2.790519287,-2.868173335,-1.869879864,-1.663274323,-1.642545124
-77,-2.454476992,-2.349774312,-2.57234663,-2.765433016,-2.597882731,-2.379880537,-2.440854902,-2.546722504,-2.636501399,-1.649266408,-1.449005338,-1.471784725
-76,-2.217293257,-2.127142683,-2.355028167,-2.549888157,-2.381664797,-2.148756469,-2.184411499,-2.302304451,-2.404111523,-1.434066766,-1.229850574,-1.291451361
-75,-1.982398379,-1.901739869,-2.134987673,-2.329326439,-2.164259068,-1.920277388,-1.929022141,-2.058389538,-2.171884837,-1.22526277,-1.005297632,-1.098721397
-74,-1.750675818,-1.673718293,-1.912846759,-2.103696383,-1.945803864,-1.695262703,-1.676215102,-1.816283166,-1.940877552,-1.023822414,-0.775308842,-0.891028034
-73,-1.523035243,-1.443319367,-1.689237739,-1.873022884,-1.726313492,-1.474325261,-1.42767155,-1.577464817,-1.712328989,-0.830595072,-0.540425631,-0.666355539
-72,-1.300399145,-1.210900247,-1.464772316,-1.637469905,-1.505707723,-1.257845704,-1.185191352,-1.343565808,-1.487654365,-0.646159724,-0.301830663,-0.423570393
-71,-1.083685831,-0.976957648,-1.240007458,-1.397405282,-1.283859686,-1.045960648,-0.950644388,-1.116329189,-1.268417894,-0.470622823,-0.061345325,-0.162750009
-70,-0.873789008,-0.742145259,-1.015412583,-1.153459387,-1.060660878,-0.838569491,-0.725907743,-0.897550762,-1.056283196,-0.303368667,0.178659368,0.114546423
-69,-0.671554354,-0.507281057,-0.791343071,-0.906568199,-0.836098671,-0.635363809,-0.512790599,-0.6890021,-0.852940279,-0.142778321,0.41545653,0.405128558
-68,-0.477753719,-0.273341275,-0.568025458,-0.65799168,-0.610338104,-0.435881228,-0.312949972,-0.492338642,-0.660011138,0.014043014,0.646271433,0.704205269
-67,-0.293057731,-0.041438759,-0.345559123,-0.40930042,-0.383796698,-0.239582415,-0.127801743,-0.308998058,-0.478939099,0.171454059,0.868698396,1.005632704
-66,-0.118007582,0.187214898,-0.123937571,-0.162327267,-0.157199483,-0.045945479,0.041567689,-0.140096059,-0.310870087,0.335261413,1.081196666,1.302386375
-65,0.047013389,0.411362031,0.096910435,0.080914766,0.068397824,0.145432684,0.194483337,0.013671793,-0.156536564,0.512349297,1.283598846,1.587228625
-64,0.201808079,0.629762783,0.317063471,0.318342456,0.291626229,0.33474253,0.330751617,0.152113077,-0.01615665,0.70982634,1.477516509,1.853511114
-63,0.346394298,0.841264613,0.536541454,0.547930836,0.510864714,0.521891851,0.450713989,0.275597749,0.11063872,0.933679863,1.666476101,2.096024874
-62,0.481034658,1.044870547,0.755242055,0.767849108,0.724342273,0.706474648,0.555281958,0.385087316,0.22483952,1.187155119,1.855592764,2.31178295
-61,0.606269105,1.239798876,0.972891916,0.976593248,0.930271985,0.887789175,0.645953966,0.482131712,0.328044608,1.469329599,2.050641745,2.500586987
-60,0.722951418,1.425527917,1.189023433,1.17310662,1.127004874,1.064908104,0.724817571,0.568837245,0.422404756,1.774458035,2.256568274,2.665195683
-59,0.832289936,1.601821722,1.402983161,1.356883003,1.313190603,1.236795786,0.794541737,0.647814684,0.510530847,2.092480204,2.475775976,2.810911305
-58,0.935890126,1.768736176,1.613970909,1.528049487,1.487933976,1.402461191,0.858362173,0.722119916,0.595386029,2.410662548,2.706812247,2.944488584
-57,1.035792091,1.926609183,1.821101467,1.687428382,1.650939559,1.561131952,0.920055724,0.795197526,0.680184294,2.715930889,2.94409826,3.072496845
-56,1.134489953,2.076042598,2.023476078,1.836576134,1.80263943,1.712435069,0.983887949,0.870827793,0.768312405,2.997271683,3.179005739,3.19959052
-55,1.234913399,2.217885478,2.220250538,1.977792389,1.944298864,1.856571839,1.054504542,0.953061005,0.863275595,3.247652241,3.402014143,3.327376096
-54,1.340347196,2.353226491,2.410691864,2.114083898,2.078089591,1.994475326,1.136729991,1.046105781,0.968644054,3.465088187,3.605225702,3.454456096
-53,1.454266147,2.483396511,2.594224748,2.249058644,2.207109616,2.127935177,1.235246349,1.154131212,1.08795754,3.652640187,3.784394263,3.577718139
-52,1.580075022,2.609970929,2.770478876,2.38672114,2.335314964,2.259664823,1.354158763,1.28095825,1.224543837,3.817262849,3.939807002,3.694287092
-51,1.720767622,2.734747895,2.9393537,2.5311487,2.467319273,2.393272033,1.496508819,1.429658326,1.381233737,3.967670096,4.075712409,3.803187567
-50,1.87855303,2.859669224,3.101113046,2.686057565,2.608023505,2.533082672,1.663850463,1.6021354,1.560007664,4.111777371,4.198452644,3.905905812
-49,2.054529147,2.98665291,3.256504979,2.854315999,2.762072142,2.683772648,1.856022903,1.798812337,1.761665359,4.254654332,4.313993976,4.005623359
-48,2.248497445,3.117326725,3.406874033,3.037513031,2.933196721,2.84979872,2.071215423,2.018540465,1.985636306,4.397898326,4.425945654,4.105635953
-47,2.458994861,3.252692117,3.554201394,3.235717327,3.123584147,3.034689627,2.306326631,2.258788705,2.230019258,4.540708895,4.535048801,4.207967544
-46,2.683568038,3.392796683,3.700989081,3.447532867,3.333455389,3.240345895,2.557517297,2.516069315,2.491859177,4.682009654,4.64036359,4.313066914
-45,2.919247467,3.536530873,3.849916066,3.670471853,3.561016094,3.466554132,2.82079422,2.786471536,2.767578172,4.822360344,4.74140116,4.4207168
-44,3.163119566,3.681665908,4.003253198,3.901549771,3.802832315,3.710899329,3.092471625,3.066147354,3.053423649,4.964529234,4.839926747,4.531416998
-43,3.412863976,3.825202867,4.16212682,4.137913056,4.054531991,3.969142033,3.369425527,3.351635557,3.345809729,5.112350979,4.940434932,4.64721941
-42,3.667128187,3.9640175,4.325833125,4.377279313,4.311608585,4.235961421,3.649146273,3.639993858,3.641495792,5.268451461,5.049113658,4.77152405
-41,3.925646748,4.095690935,4.49146407,4.618019734,4.570065775,4.505832174,3.929662257,3.928788911,3.937628699,5.432064456,5.171914466,4.908229101
-40,4.189067977,4.219343764,4.65405653,4.858831272,4.826703332,4.773765562,4.209426928,4.216032968,4.231728922,5.598101472,5.312645617,5.061072836
-39,4.458517798,4.336256827,4.807321036,5.098099055,5.07897534,5.035710594,4.487230935,4.500140299,4.521700119,5.757913272,5.471692815,5.233550941
-38,4.734997253,4.450071065,4.944814566,5.333186167,5.324505838,5.288541323,4.762144454,4.779921177,4.805891731,5.901377472,5.645458942,5.428835209
-37,5.018760022,4.566417084,5.061284313,5.559947588,5.560474501,5.529699776,5.033446949,5.054571149,5.083175605,6.019652712,5.826480464,5.648716631
-36,5.308827877,4.691946585,5.153871452,5.77270636,5.783140424,5.756676421,5.300492516,5.323585388,5.352951603,6.108147012,6.00449343,5.891458401
-35,5.602762772,4.83292352,5.222907075,5.964768473,5.98772805,5.966559314,5.56249611,5.586552366,5.61500368,6.169394742,6.168885992,6.149976681
-34,5.896734375,4.993731421,5.272112691,6.129365076,6.168769065,6.155852505,5.8182899,5.842849411,5.869191299,6.21509657,6.312421082,6.412329751
-33,6.185835094,5.175752278,5.308115789,6.26078576,6.320835418,6.320664399,6.066151848,6.091340472,6.115055036,6.265626239,6.434989632,6.66511103
-32,6.464538982,5.376967169,5.339323248,6.355446053,6.439482635,6.457238595,6.303814856,6.330218045,6.351492339,6.344926401,6.545193542,6.898053468
-31,6.727195332,5.592337776,5.374375152,6.412691678,6.522188262,6.562696689,6.528712506,6.557105305,6.57667184,6.470756103,6.657657809,7.106986603
-30,6.96848237,5.814718139,5.420582701,6.435227063,6.569105997,6.635818953,6.73842615,6.769443515,6.788282292,6.644964823,6.785984917,7.293163809
-29,7.183793982,6.03590697,5.482819186,6.429125356,6.583520544,6.677703161,6.931207957,6.965071642,6.984079801,6.85133932,6.934932044,7.45934453
-28,7.369566918,6.247536447,5.563179034,6.403422851,6.571943746,6.692185912,7.106402855,7.142810845,7.162562238,7.064151695,7.097635846,7.60552714
-27,7.523564555,6.441700149,5.661382931,6.369334602,6.543825168,6.68595398,7.264598877,7.302833611,7.323520203,7.262025539,7.260772055,7.727983057
-26,7.645118004,6.611401159,5.775581836,6.33916351,6.51086809,6.668300498,7.407403425,7.446639798,7.468221105,7.438115364,7.414056649,7.822974003
-25,7.735296553,6.750965943,5.903103916,6.32501339,6.485963923,6.650496628,7.536864833,7.576577227,7.599082035,7.600890702,7.556903794,7.892610075
-24,7.796951232,6.856525445,6.040841299,6.337447065,6.481802091,6.644771121,7.654712053,7.695017235,7.718866688,7.765657817,7.697407193,7.947964819
-23,7.834561659,6.926568015,6.18525863,6.384243816,6.509284076,6.662936464,7.761719618,7.803482017,7.829665528,7.942541259,7.844685313,8.005839556
-22,7.853830784,6.962475506,6.332241257,6.469408264,6.575955868,6.714779942,7.857543401,7.902136055,7.932102855,8.129474044,8.000937945,8.080178492
-21,7.861023608,6.968892213,6.477075876,6.592572972,6.684739087,6.806440799,7.94125207,7.99000067,8.025237452,8.314944089,8.159971928,8.174327128
-20,7.862130915,6.953748007,6.614769774,6.748917739,6.833247317,6.939088965,8.012503249,8.065990094,8.107401688,8.486831169,8.313066322,8.280904551
-19,7.862031767,6.927759342,6.740743977,6.929683446,7.01389593,7.108256854,8.072968049,8.130471955,8.177800334,8.63935055,8.456368194,8.389756327
