,Freq='1.71GHz' Phi='0deg',Freq='1.77GHz' Phi='0deg',Freq='1.83GHz' Phi='0deg',Freq='1.885GHz' Phi='0deg',Freq='1.9GHz' Phi='0deg',Freq='1.915GHz' Phi='0deg',Freq='2.01GHz' Phi='0deg',Freq='2.018GHz' Phi='0deg',Freq='2.025GHz' Phi='0deg',Freq='2.575GHz' Phi='0deg',Freq='2.6GHz' Phi='0deg',Freq='2.635GHz' Phi='0deg'
-135,-10.68041742,-10.42026606,-10.31214039,-11.86678804,-12.31536527,-12.54700357,-10.23864181,-10.18353673,-10.15730501,-13.71757781,-12.54331587,-12.03228335
-134,-10.44367457,-9.941779007,-9.934680974,-11.62780655,-12.04933624,-12.21864553,-10.10975274,-10.09758264,-10.10637948,-12.24690057,-11.54841335,-11.44193285
-133,-10.19964882,-9.467470172,-9.54838701,-11.31091372,-11.6993637,-11.82169816,-10.03400748,-10.06214133,-10.10295869,-10.66759899,-10.40693188,-10.71982293
-132,-9.950282255,-9.002883726,-9.154688814,-10.91975413,-11.27311022,-11.36658435,-9.994342669,-10.05966762,-10.12928991,-9.174185752,-9.240231582,-9.902723975
-131,-9.69781314,-8.554404572,-8.758687949,-10.46756624,-10.78574476,-10.86558189,-9.963918801,-10.0627579,-10.15778156,-7.883497076,-8.162238485,-9.068380551
-130,-9.445054043,-8.128446896,-8.36728591,-9.972289754,-10.25527356,-10.33058884,-9.909001706,-10.03696984,-10.15375977,-6.842246716,-7.241192497,-8.28711903
-129,-9.195445266,-7.730755429,-7.987572531,-9.452669472,-9.699706327,-9.773146447,-9.795843709,-9.947869842,-10.08261073,-6.052165062,-6.49974389,-7.597874954
-128,-8.952905282,-7.365922908,-7.625741041,-8.926006636,-9.135814449,-9.205172089,-9.600103237,-9.77082482,-9.91979423,-5.48999898,-5.929718888,-7.010280497
-127,-8.72154009,-7.037133448,-7.286555304,-8.407220822,-8.57866332,-8.639204356,-9.314678043,-9.499175189,-9.659199788,-5.119540958,-5.506526372,-6.516838819
-126,-8.505287765,-6.746092629,-6.973253236,-7.908631937,-8.041343471,-8.087860438,-8.951459755,-9.145995625,-9.314867763,-4.898784437,-5.199771358,-6.104528017
-125,-8.307568213,-6.493092643,-6.687727543,-7.440035442,-7.534726589,-7.562852059,-8.536157009,-8.738555506,-8.915189486,-4.785083107,-4.980491928,-5.762119734
-124,-8.130989657,-6.277167784,-6.430840167,-7.0088683,-7.067289608,-7.074050973,-8.099790773,-8.309356273,-8.493652438,-4.739732497,-4.825551202,-5.482945325
-123,-7.977141757,-6.096307703,-6.202763092,-6.620400936,-6.645075526,-6.628908925,-7.671388911,-7.888539488,-8.081083878,-4.731990039,-4.71937667,-5.26436006
-122,-7.846486722,-5.947705778,-6.003275635,-6.277942504,-6.271805338,-6.23228993,-7.274020498,-7.499853679,-7.701593089,-4.741664311,-4.653427712,-5.105651655
-121,-7.738347106,-5.828025149,-5.83198028,-5.983055414,-5.949105851,-5.886619312,-6.923805717,-7.159720875,-7.371683692,-4.759420567,-4.62422354,-5.005819383
-120,-7.650982015,-5.733666091,-5.688424573,-5.735772153,-5.676800177,-5.592211657,-6.630595486,-6.878000848,-7.101073708,-4.784788882,-4.630932931,-4.961927051
-119,-7.581740027,-5.661017342,-5.572135564,-5.534806152,-5.453214488,-5.347663197,-6.39922052,-6.659307093,-6.89405234,-4.82279546,-4.673251869,-4.968128203
-118,-7.527274925,-5.606673188,-5.482585773,-5.377750935,-5.275471422,-5.150237235,-6.230712365,-6.504268892,-6.750766016,-4.880437497,-4.749841042,-5.015220471
-117,-7.483807379,-5.56759952,-5.419115529,-5.261265987,-5.139756946,-4.996208975,-6.12327827,-6.410528302,-6.668229445,-4.963839984,-4.857277891,-5.090642698
-116,-7.447411576,-5.541236721,-5.380836773,-5.181251747,-5.041559177,-4.881160874,-6.0730082,-6.373460376,-6.641058681,-5.076349292,-4.989402884,-5.178993202
-115,-7.414301205,-5.52553489,-5.366539573,-5.133018723,-4.975883803,-4.800232416,-6.0743675,-6.386679642,-6.661997933,-5.217445275,-5.137030091,-5.263240786
-114,-7.381086326,-5.518925923,-5.37461676,-5.111456326,-4.937452472,-4.748332669,-6.120545385,-6.442411777,-6.722327658,-5.382273879,-5.288121542,-5.326696577
-113,-7.344973721,-5.520245148,-5.403016168,-5.111205774,-4.920889045,-4.720323415,-6.203724049,-6.531803481,-6.812234566,-5.561699134,-5.428589135,-5.355487017
-112,-7.303889864,-5.528620601,-5.449225024,-5.126838447,-4.920895268,-4.711177807,-6.315321877,-6.645230774,-6.921208103,-5.742907576,-5.543814438,-5.340862458
-111,-7.256517035,-5.543349588,-5.51028759,-5.153036922,-4.932413417,-4.716115887,-6.446251659,-6.772649599,-7.038504686,-5.910665364,-5.620738569,-5.280503978
-110,-7.202246947,-5.563780197,-5.582854981,-5.18477137,-4.950769883,-4.730715395,-6.587220683,-6.90401136,-7.153688958,-6.049253437,-5.650044384,-5.178298461
-109,-7.141068764,-5.589211,-5.663264643,-5.217460198,-4.971791549,-4.750994626,-6.729082416,-7.029738801,-7.257222089,-6.144863356,-5.627734538,-5.042716341
-108,-7.073416347,-5.618816808,-5.747645723,-5.247101888,-4.991886859,-4.773464156,-6.863228887,-7.141226612,-7.341028588,-6.18791519,-5.55552444,-4.884494294
-107,-7.000001477,-5.651603344,-5.832045056,-5.270365839,-5.008085834,-4.795145926,-6.981991258,-7.231304062,-7.398949524,-6.17458355,-5.439932972,-4.71444018
-106,-6.921656235,-5.68638977,-5.912566563,-5.284633927,-5.018037543,-4.813560919,-7.078999081,-7.294584527,-7.426995213,-6.107004687,-5.290487351,-4.541884497
-105,-6.839200759,-5.721815441,-5.985514831,-5.287990602,-5.019968566,-4.8266898,-7.149443266,-7.327637684,-7.423348312,-5.992154198,-5.117720223,-4.373901833
-104,-6.753344704,-5.756365961,-6.047531888,-5.279166349,-5.012610623,-4.832913493,-7.190198571,-7.328954276,-7.388126467,-5.839908668,-4.931528204,-4.215155673
-103,-6.664623895,-5.788413209,-6.095715595,-5.257445326,-4.995108618,-4.830942274,-7.199786974,-7.298719363,-7.32296891,-5.661005242,-4.74015289,-4.068131168
-102,-6.573368831,-5.816264201,-6.127709026,-5.222551721,-4.96692132,-4.819742159,-7.178195638,-7.238450291,-7.230542108,-5.465443637,-4.549764317,-3.933548857
-101,-6.479699097,-5.838214165,-6.141753103,-5.174530098,-4.927725929,-4.798466408,-7.126590919,-7.150575987,-7.11405808,-5.261543263,-4.36448177,-3.810820927
-100,-6.383536936,-5.852599853,-6.136699132,-5.113633164,-4.877335268,-4.766398113,-7.046984068,-7.038030632,-6.976873021,-5.055596745,-4.186644354,-3.698475034
-99,-6.284633626,-5.857849812,-6.111982989,-5.040226813,-4.815633218,-4.722907645,-6.94190249,-6.903913943,-6.82219876,-4.851936966,-4.017184426,-3.594514242
-98,-6.182603377,-5.852529034,-6.067567426,-4.954718145,-4.7425309,-4.667426567,-6.814106726,-6.751243321,-6.65292894,-4.653228402,-3.856011538,-3.496706218
-97,-6.076960695,-5.83537613,-6.003862293,-4.857508311,-4.657943551,-4.599437817,-6.666374654,-6.582799712,-6.471562327,-4.460841535,-3.702359209,-3.402806283
-96,-5.967158362,-5.805331858,-5.921633865,-4.748969075,-4.561786205,-4.518480634,-6.501357429,-6.401053867,-6.280197615,-4.275225009,-3.555075833,-3.310722891
-95,-5.852624194,-5.761558553,-5.821913881,-4.629440075,-4.453985183,-4.424167799,-6.321499731,-6.208153065,-6.080574215,-4.096233457,-3.412857033,-3.218634358
-94,-5.732795464,-5.703450637,-5.705916835,-4.499242772,-4.334501934,-4.316212333,-6.129010838,-6.005947975,-5.874137937,-3.923396058,-3.274424038,-3.125064603
-93,-5.607150441,-5.630636945,-5.574971168,-4.358706785,-4.203365629,-4.194460573,-5.925871539,-5.796042362,-5.662116155,-3.756125261,-3.138655043,-3.028924218
-92,-5.475236802,-5.542976016,-5.430467028,-4.208204465,-4.060711077,-4.05892859,-5.713863281,-5.57985257,-5.445592259,-3.593871331,-3.004676469,-2.929522014
-91,-5.336696864,-5.440545755,-5.273820616,-4.04818987,-3.906818729,-3.909838993,-5.494608609,-5.358667746,-5.225573257,-3.436229991,-2.871919889,-2.826551214
-90,-5.191289636,-5.323628952,-5.106453235,-3.879238734,-3.742153831,-3.747655421,-5.269614771,-5.133705009,-5.00304718,-3.283009843,-2.740149058,-2.720053686
-89,-5.038909701,-5.192696021,-4.929781856,-3.702086375,-3.56740203,-3.573112232,-5.040314872,-4.906156116,-4.779028662,-3.134264767,-2.609460063,-2.610364933
-88,-4.879602835,-5.048386114,-4.745217441,-3.517660812,-3.383498987,-3.38723723,-4.808102866,-4.677223674,-4.554592034,-2.990294773,-2.480256425,-2.498041934
-87,-4.713578216,-4.891487409,-4.554167084,-3.327108689,-3.19165183,-3.191365589,-4.574360058,-4.448145878,-4.330891726,-2.851617278,-2.3532,-2.383775445
-86,-4.54121693,-4.722917002,-4.358036232,-3.131811805,-2.993350565,-2.987143506,-4.340471697,-4.220209237,-4.109169891,-2.718909557,-2.229137792,-2.268288217
-85,-4.363076378,-4.543700428,-4.158227593,-2.933392354,-2.790367812,-2.776520396,-4.107832808,-3.994748982,-3.890751155,-2.592922456,-2.109004484,-2.152220988
-84,-4.179890061,-4.354950477,-3.956133845,-2.733705157,-2.584745499,-2.561728737,-3.877842748,-3.773136902,-3.677024238,-2.474365493,-1.993700771,-2.036009522
-83,-3.992562084,-4.157844672,-3.753121744,-2.534815326,-2.378767292,-2.345250715,-3.651888106,-3.556756308,-3.469410026,-2.363764656,-1.883948816,-1.919758676
-82,-3.802155596,-3.953600481,-3.550505825,-2.338959858,-2.174915527,-2.129770753,-3.431313645,-3.346963731,-3.269315436,-2.261296991,-1.780128925,-1.803123896
-81,-3.609874225,-3.74344715,-3.349510442,-2.148491526,-1.975811189,-1.918112614,-3.21738094,-3.14503684,-3.078072242,-2.166611324,-1.682106404,-1.685216631
-80,-3.417035421,-3.528592903,-3.151219567,-1.965803181,-1.784135049,-1.713159151,-3.011214336,-2.952108005,-2.89685989,-2.078652857,-1.589065344,-1.564557203
-79,-3.225034412,-3.31018615,-2.95651454,-1.793230113,-1.602527342,-1.517751868,-2.81373396,-2.769083035,-2.726611428,-1.995521249,-1.499376664,-1.439104727
-78,-3.035297341,-3.089269403,-2.766000941,-1.632927681,-1.433462607,-1.33456651,-2.625575758,-2.596545087,-2.567902249,-1.914405939,-1.410540141,-1.306394971
-77,-2.849221967,-2.866724804,-2.57992714,-1.486721207,-1.279095684,-1.165959994,-2.446999409,-2.434644876,-2.420822727,-1.83165464,-1.319250142,-1.16380839
-76,-2.668104301,-2.643210733,-2.398098864,-1.355925708,-1.141074901,-1.013783909,-2.277786555,-2.282980558,-2.284838665,-1.743032644,-1.221634937,-1.008966867
-75,-2.493049742,-2.419090057,-2.219796635,-1.241135243,-1.020320251,-0.879161244,-2.117134859,-2.140474627,-2.158648409,-1.644209341,-1.113699085,-0.840218081
-74,-2.324867959,-2.194352505,-2.043706011,-1.141986915,-0.91676913,-0.762227695,-1.963558262,-2.005261399,-2.040053295,-1.531453509,-0.991948898,-0.657118543
-73,-2.163952263,-1.968536697,-1.867874163,-1.056914505,-0.829102375,-0.661849002,-1.814810979,-1.874607467,-1.925869012,-1.402432255,-0.854104988,-0.460788088
-72,-2.010146927,-1.740661743,-1.689709771,-0.982923205,-0.754481044,-0.575344089,-1.667861927,-1.744898217,-1.811918432,-1.256915439,-0.699726332,-0.254002036
-71,-1.862610534,-1.509183982,-1.506045415,-0.915440276,-0.68835132,-0.4982721,-1.518955701,-1.611733549,-1.693157862,-1.09713489,-0.530527825,-0.0409254
-70,-1.71969026,-1.272000584,-1.313280823,-0.84832329,-0.624408305,-0.424377901,-1.363801986,-1.470179757,-1.563991085,-0.927577792,-0.35020478,0.173530455
-69,-1.578831115,-1.026526535,-1.107619383,-0.774126794,-0.554838066,-0.345823613,-1.197930634,-1.315213945,-1.418808435,-0.754107679,-0.163686025,0.384659072
-68,-1.436554388,-0.769871801,-0.885397826,-0.684718957,-0.470956534,-0.253837545,-1.017226871,-1.142363853,-1.252742099,-0.582456099,0.024117529,0.589070533
-67,-1.288547637,-0.499136926,-0.643490022,-0.57227677,-0.364300161,-0.139848732,-0.81861582,-0.948487909,-1.062555101,-0.416254159,0.20987287,0.785756596
-66,-1.129908566,-0.211824651,-0.379743988,-0.430560971,-0.228075972,0.00298061,-0.60080415,-0.732570606,-0.847501208,-0.254867861,0.393405679,0.976851768
-65,-0.955569379,0.09366758,-0.093392993,-0.256212613,-0.058678939,0.178131458,-0.364930716,-0.496356919,-0.609946734,-0.091432909,0.578934558,1.167787984
-64,-0.760890463,0.417546536,0.21462505,-0.049707186,0.143163218,0.384489188,-0.114958422,-0.244650663,-0.355570811,0.08825049,0.775492292,1.366541709
-63,-0.542355082,0.758213116,0.541495749,0.184356176,0.372025574,0.615940024,0.142322101,0.014830644,-0.093061964,0.304930723,0.99599341,1.581814024
-62,-0.298236977,1.112043587,0.882534621,0.437745846,0.618361295,0.861985993,0.397718589,0.272042557,0.166638849,0.582089764,1.254541872,1.820352826
-61,-0.029080271,1.473429064,1.231370237,0.699713141,0.86983577,1.109188368,0.640437106,0.515542546,0.4114024,0.938879126,1.56216107,2.084147821
-60,0.262146931,1.83508138,1.580275089,0.958393348,1.113007861,1.342996259,0.859140856,0.733622438,0.629120555,1.381850593,1.922137053,2.36856975
-59,0.570284286,2.188552803,1.920600839,1.202144026,1.334936789,1.549508984,1.043156658,0.915537095,0.808958928,1.899633137,2.326932538,2.662297925
-58,0.888549063,2.524878808,2.243275942,1.420601143,1.524456132,1.716902328,1.183773008,1.052796802,0.942645331,2.463888712,2.758237108,2.949100577
-57,1.209312035,2.835249106,2.539336833,1.605403182,1.673062117,1.836472503,1.275641808,1.140564161,1.025863883,3.035953224,3.190155488,3.210750784
-56,1.524917857,3.111636456,2.800482213,1.750664523,1.775512382,1.903406435,1.318326587,1.179217373,1.059834901,3.575319577,3.594057721,3.430143342
-55,1.828415018,3.347349098,3.019656857,1.853344453,1.830294359,1.917440455,1.317971956,1.176049273,1.053042251,4.046424466,3.943382466,3.594057853
-54,2.114117491,3.537504199,3.191681078,1.913662713,1.840111519,1.883532767,1.288825577,1.146785398,1.022738788,4.422662193,4.217524255,3.695562891
-53,2.377977061,3.679435941,3.313938187,1.935663594,1.812461451,1.812555568,1.253870088,1.116073513,0.995271158,4.688440811,4.404857165,3.736318465
-52,2.617783168,3.773048774,3.387105926,1.927917707,1.760228792,1.721795913,1.243250723,1.1154982,1.00364622,4.840484993,4.505245851,3.728734502
-51,2.833222117,3.821104063,3.415856134,1.904147811,1.701963823,1.634738185,1.289123898,1.177729747,1.080957356,4.888944427,4.531912691,3.696983579
-50,3.025824776,3.829389807,3.409339735,1.883270176,1.661193712,1.579299266,1.417022731,1.327221496,1.250452318,4.857721124,4.511420379,3.674572367
-49,3.198819398,3.806676248,3.381134583,1.888067681,1.66392519,1.583760195,1.636919076,1.571242707,1.516648964,4.782188866,4.479447985,3.696012064
-48,3.356890773,3.764323969,3.348235233,1.94178467,1.73389212,1.670587442,1.93922534,1.896784886,1.863241447,4.702144317,4.470726845,3.783491773
-47,3.505834374,3.71541942,3.328766439,2.062793689,1.886431167,1.850114816,2.298649846,2.275712934,2.259518567,4.650186358,4.505791807,3.935824995
-46,3.652090383,3.67340636,3.338577585,2.259070183,2.12355187,2.117284533,2.68348216,2.674856537,2.671133805,4.640808724,4.582724876,4.129024686
-45,3.802153975,3.65037361,3.387659772,2.52531356,2.433076363,2.453540394,3.065042411,3.065468364,3.069461262,4.668193413,4.681242683,4.329935037
-44,3.961889456,3.655387704,3.477898049,2.844617377,2.792629717,2.832927732,3.42369781,3.428784729,3.436663625,4.715423359,4.777275824,4.514209579
-43,4.135823372,3.69337896,3.603344855,3.193920455,3.176377701,3.22924831,3.750904954,3.757556707,3.766727448,4.768874487,4.858427195,4.678290042
-42,4.326538886,3.764966623,3.752958949,3.550440339,3.561336526,3.621437262,4.048305951,4.05474558,4.063789719,4.828546091,4.931594552,4.839882837
-41,4.534312535,3.867261452,3.914514641,3.896467047,3.93120708,3.99606802,4.324934481,4.330426888,4.338775967,4.909082113,5.019425902,5.026507499
-40,4.757101003,3.995310793,4.078063282,4.22143048,4.277367962,4.347266785,4.593222999,4.597569505,4.604996105,5.031693572,5.147480559,5.25738665
-39,4.990900494,4.143669185,4.237907654,4.521485473,4.597641426,4.6748108,4.864503432,4.867429835,4.873486352,5.211500146,5.329054133,5.530013237
-38,5.230397567,4.307642065,4.39287042,4.797437614,4.893724011,4.981238557,5.145065,5.145713091,5.149320124,5.447347958,5.557196427,5.82117798
-37,5.46975536,4.483950694,4.545207065,5.051962105,5.168214221,5.268844512,5.434031181,5.430781577,5.430157687,5.719775353,5.808592684,6.100484858
-36,5.703364114,4.670766638,4.698766935,5.287059795,5.422169868,5.537471964,5.723811367,5.714541494,5.707530024,5.997455941,6.054973563,6.345343017
-35,5.926427457,4.867207517,4.857056582,5.502546307,5.653952933,5.783806237,6.002800106,5.985483535,5.97015481,6.247852279,6.274268379,6.549075856
-34,6.135327318,5.072488633,5.021770721,5.695968138,5.859637469,6.002299821,6.259096777,6.232521744,6.207835293,6.447409996,6.457188935,6.720872125
-33,6.327777363,5.285006937,5.192136987,5.86376044,6.034619493,6.187186221,6.483872756,6.448256919,6.414586985,6.588498785,6.608595311,6.879700479
-32,6.502814929,5.501670669,5.365122295,6.002993553,6.175627885,6.3346589,6.673474182,6.630818536,6.590209077,6.681430081,6.743656492,7.044654772
-31,6.66068784,5.717728855,5.536284164,6.112936143,6.282304557,6.444367959,6.829916527,6.783997649,6.740061773,6.75014023,6.879174294,7.225085698
-30,6.802671904,5.927184819,5.700914657,6.195873807,6.35781814,6.519768458,6.95983601,6.915777973,6.873204037,6.821708998,7.023307724,7.415395152
-29,6.930823287,6.123659594,5.855122311,6.256970807,6.408380482,6.567308656,7.072285259,7.035733793,6.999458083,6.914037658,7.1701694,7.598016058
-28,7.047648718,6.30141245,5.99656873,6.303281147,6.441898397,6.594840992,7.176110083,7.152181342,7.126440813,7.029365411,7.30383164,7.752842231
-27,7.155684156,6.456199713,6.124675393,6.342244455,6.466256325,6.609904174,7.277892152,7.270217504,7.257808933,7.158139971,7.409159429,7.866987172
-26,7.257014853,6.585752372,6.240248393,6.380141978,6.487845373,6.618571231,7.381265951,7.391463832,7.39347708,7.289630303,7.482108318,7.939447158
-25,7.35283029,6.689813397,6.344656114,6.4210282,6.510877184,6.625319226,7.487700008,7.515416071,7.531472362,7.421340575,7.533798359,7.979428896
-24,7.443149967,6.769825877,6.438906075,6.466557112,6.537745089,6.633925559,7.597964277,7.641347928,7.670120811,7.561768541,7.587033759,8.000980949
-23,7.52684382,6.828454117,6.523087956,6.516860397,6.570305658,6.648938463,7.713125049,7.769442384,7.80914359,7.725536272,7.667118065,8.017978798
-22,7.601993785,6.869128928,6.596548244,6.572234058,6.611567683,6.676973216,7.83431557,7.900421779,7.949031916,7.923501248,7.790974957,8.042061194
-21,7.666530273,6.895739767,6.658818796,6.634952227,6.666974059,6.726989291,7.961445191,8.034001113,8.089227995,8.153718484,7.960216123,8.083263031
-20,7.718980681,6.912485416,6.710893862,6.710222588,6.744342487,6.808852799,8.091810938,8.16731621,8.226447428,8.400009025,8.162612448,8.151287297
-19,7.759125438,6.923798423,6.756176005,6.805357489,6.851813704,6.930075269,8.219716002,8.294542075,8.3544228,8.639821554,8.38083041,8.255346216
