,Freq='1.71GHz' Phi='0deg',Freq='1.77GHz' Phi='0deg',Freq='1.83GHz' Phi='0deg',Freq='1.885GHz' Phi='0deg',Freq='1.9GHz' Phi='0deg',Freq='1.915GHz' Phi='0deg',Freq='2.01GHz' Phi='0deg',Freq='2.018GHz' Phi='0deg',Freq='2.025GHz' Phi='0deg',Freq='2.575GHz' Phi='0deg',Freq='2.6GHz' Phi='0deg',Freq='2.635GHz' Phi='0deg'
-167,-19.56330337,-22.55218057,-25.85050092,-28.49363427,-28.99285746,-29.30726012,-27.74027631,-27.58375637,-27.5071265,-15.7008723,-15.76688209,-15.94796107
-166,-19.26164637,-22.35406521,-25.40336006,-27.7426384,-28.2073914,-28.56593271,-28.64401514,-28.5827752,-28.56499971,-15.88794059,-15.95818816,-16.48321931
-165,-18.86699326,-21.95722568,-24.84619005,-27.22156622,-27.78291246,-28.31370666,-30.27655866,-30.20175722,-30.12183004,-16.37119924,-16.38505684,-17.1172539
-164,-18.42631733,-21.52162336,-24.46050562,-27.11669733,-27.83974058,-28.59416204,-31.69813205,-31.36370073,-31.02181313,-16.84798322,-16.76438892,-17.48284195
-163,-18.02554001,-21.20720348,-24.3706728,-27.35144387,-28.20206877,-29.09612811,-31.12151444,-30.61437274,-30.164935,-17.12388369,-17.02183425,-17.55518555
-162,-17.76197183,-21.12941127,-24.58038461,-27.63120811,-28.41319316,-29.14129486,-29.31498818,-28.9953326,-28.72620212,-17.33007951,-17.31757477,-17.51330258
-161,-17.72059528,-21.35218912,-24.98583645,-27.52244112,-27.96565204,-28.25096525,-27.91795917,-27.88107419,-27.8591383,-17.69636604,-17.75159377,-17.41945858
-160,-17.96695374,-21.88969602,-25.3689933,-26.82163963,-26.88612192,-26.82713955,-27.28339486,-27.5180492,-27.73222908,-18.28689168,-18.23720218,-17.29475949
-159,-18.55127627,-22.69161374,-25.45952359,-25.78448177,-25.65247429,-25.48266388,-27.15578497,-27.57997717,-27.94514429,-19.02658526,-18.6812765,-17.27134822
-158,-19.51472774,-23.59928808,-25.12936593,-24.78109063,-24.62132081,-24.48109669,-26.95502879,-27.35416976,-27.65356029,-19.89669447,-19.17140153,-17.48379408
-157,-20.8887177,-24.30648895,-24.50974075,-24.01292393,-23.90667126,-23.84065198,-26.14591571,-26.32131132,-26.40593896,-21.03682329,-19.83860514,-17.88866919
-156,-22.66640071,-24.47717133,-23.84184557,-23.52677891,-23.48805083,-23.4795495,-24.85166311,-24.84029907,-24.7877322,-22.57091076,-20.55715948,-18.26328985
-155,-24.67861064,-24.05969756,-23.30339388,-23.28892602,-23.28778131,-23.28238878,-23.57279769,-23.49774822,-23.41402526,-24.1323197,-20.87963981,-18.43700289
-154,-26.2794378,-23.33466672,-22.97782421,-23.22929961,-23.20957328,-23.13985319,-22.59972908,-22.52919502,-22.45644762,-24.36133947,-20.51200052,-18.46128866
-153,-26.44857623,-22.61007701,-22.8881512,-23.26504923,-23.16553569,-22.98201265,-21.96151423,-21.9022619,-21.83148281,-22.64769826,-19.6814706,-18.40528311
-152,-25.28623277,-22.05848562,-23.0261314,-23.31783398,-23.09741106,-22.79150706,-21.53800759,-21.45496007,-21.34755841,-20.29815005,-18.7006414,-18.14672418
-151,-23.80580389,-21.74676844,-23.36312794,-23.32807694,-22.98336574,-22.58624589,-21.13955042,-20.98305789,-20.80023163,-18.16567939,-17.70694517,-17.53881418
-150,-22.54433361,-21.69192775,-23.8449032,-23.2625574,-22.82700479,-22.38839263,-20.59227695,-20.33769345,-20.07427264,-16.45955541,-16.79392214,-16.66236091
-149,-21.61529302,-21.89030066,-24.3746307,-23.11278184,-22.63898952,-22.20255063,-19.82721826,-19.49756336,-19.18811563,-15.22381064,-16.06466767,-15.70737004
-148,-21.00026013,-22.32369633,-24.7986914,-22.88634067,-22.42302943,-22.00881383,-18.8943124,-18.54114741,-18.23363264,-14.45788449,-15.56012619,-14.75796651
-147,-20.65103247,-22.94733742,-24.93388494,-22.59540678,-22.16902063,-21.76522203,-17.89362627,-17.56477047,-17.29614341,-14.12144386,-15.20662672,-13.81337008
-146,-20.5099997,-23.65819013,-24.66419806,-22.24593843,-21.85170566,-21.41732143,-16.91232586,-16.63718014,-16.42686219,-14.12360967,-14.84949358,-12.9079649
-145,-20.50801364,-24.25174557,-24.02522056,-21.83154653,-21.43635447,-20.91778262,-16.00802377,-15.7985127,-15.65173796,-14.31498217,-14.37277198,-12.14155635
-144,-20.55923478,-24.43343861,-23.15952019,-21.33643362,-20.89445092,-20.25267019,-15.2151096,-15.07106868,-14.98374558,-14.50365973,-13.80238577,-11.61991799
-143,-20.5637268,-23.99413049,-22.20726756,-20.74828634,-20.22423417,-19.45623475,-14.55140206,-14.46500733,-14.42725266,-14.52279711,-13.26691257,-11.4028955
-142,-20.42622328,-23.00908505,-21.25375095,-20.07387235,-19.46051066,-18.59907435,-14.02051317,-13.97899551,-13.97736895,-14.31994489,-12.88610194,-11.49392769
-141,-20.08743258,-21.73947281,-20.33689702,-19.34516595,-18.66400263,-17.75974082,-13.61294987,-13.60055506,-13.619951,-13.97083031,-12.71705368,-11.84966116
-140,-19.54471451,-20.40811766,-19.47076896,-18.61098485,-17.89947717,-17.00175395,-13.30912529,-13.30951932,-13.33563827,-13.60354224,-12.7613701,-12.3916755
-139,-18.84198733,-19.13153715,-18.66284327,-17.92159378,-17.21854484,-16.36504605,-13.08564983,-13.08531517,-13.10783067,-13.32546721,-12.9870537,-13.0163752
-138,-18.03990227,-17.95457174,-17.92165011,-17.31667995,-16.65321495,-15.8674683,-12.92401624,-12.91589646,-12.93123515,-13.19699846,-13.34102377,-13.60588699
-137,-17.19199997,-16.88934459,-17.25760633,-16.82058975,-16.21705406,-15.50990406,-12.81845077,-12.80406332,-12.81621058,-13.2300984,-13.74881032,-14.0469391
-136,-16.33664953,-15.93626254,-16.68077959,-16.4429302,-15.90929138,-15.28163483,-12.77898906,-12.76765904,-12.78638188,-13.39033709,-14.11213581,-14.26298825
-135,-15.49891628,-15.09251624,-16.19832063,-16.18152022,-15.71932285,-15.16518703,-12.82824811,-12.83384668,-12.87128605,-13.60115433,-14.32633906,-14.24469531
-134,-14.69481943,-14.35460891,-15.81282091,-16.02589103,-15.63091485,-15.14084335,-12.99406949,-13.03087774,-13.09797197,-13.76197195,-14.32781663,-14.0464014
-133,-13.93451696,-13.71859389,-15.52176948,-15.96073158,-15.62612074,-15.19087757,-13.30161602,-13.38059097,-13.48402444,-13.78890227,-14.13469748,-13.74608431
-132,-13.22399596,-13.17971465,-15.3178369,-15.96917691,-15.68884001,-15.30302552,-13.76685064,-13.89238396,-14.03174275,-13.65898106,-13.83006546,-13.4062113
-131,-12.56589386,-12.73209957,-15.18969809,-16.03579325,-15.80757644,-15.47234679,-14.39083403,-14.55722472,-14.72162095,-13.41704171,-13.50427685,-13.06147328
-130,-11.96006231,-12.36868261,-15.12322885,-16.1488626,-15.97675254,-15.70087826,-15.15292684,-15.33984462,-15.50390666,-13.13835309,-13.21216,-12.72742189
-129,-11.4041861,-12.08133461,-15.10299122,-16.30145296,-16.1961861,-15.99523115,-16.00169232,-16.1695947,-16.29121171,-12.88499784,-12.96377443,-12.41342661
-128,-10.89451814,-11.86114023,-15.11389717,-16.49097693,-16.46891368,-16.362947,-16.84669958,-16.93756152,-16.96412406,-12.68386294,-12.73613906,-12.12971335
-127,-10.42665804,-11.69875732,-15.14283202,-16.71740698,-16.79803627,-16.80852478,-17.56416022,-17.51723651,-17.40669479,-12.52478138,-12.494,-11.88729939
-126,-9.996259785,-11.58480857,-15.17991859,-16.9807276,-17.18335941,-17.32964543,-18.03484006,-17.8178025,-17.56384972,-12.37065352,-12.21249839,-11.69468674
-125,-9.599566378,-11.51026523,-15.2191157,-17.27833575,-17.6183936,-17.91374172,-18.20523517,-17.83428301,-17.46857524,-12.17671119,-11.89270776,-11.55507234
-124,-9.23371232,-11.46678842,-15.25801653,-17.60298863,-18.08811571,-18.53517734,-18.11475473,-17.6389598,-17.20703358,-11.91490175,-11.5619777,-11.46529322
-123,-8.896788449,-11.44699867,-15.29697003,-17.94174823,-18.56804367,-19.15416572,-17.85630643,-17.32533501,-16.8634,-11.59107873,-11.26082567,-11.41590733
-122,-8.587712845,-11.44465167,-15.33785115,-18.27631386,-19.02559752,-19.71988795,-17.51786487,-16.96398461,-16.49209079,-11.24286533,-11.02659708,-11.39171603
-121,-8.305981476,-11.45470941,-15.38285121,-18.58507217,-19.42486177,-20.18046402,-17.15484457,-16.59277904,-16.11881115,-10.9213139,-10.88212917,-11.37292165
-120,-8.05137798,-11.47330958,-15.43356092,-18.8468579,-19.73477286,-20.49880251,-16.79240392,-16.22635835,-15.75233713,-10.67111545,-10.83086895,-11.33780211
-119,-7.823707271,-11.49764937,-15.49046123,-19.0456393,-19.93814468,-20.66643897,-16.4380835,-15.86854596,-15.39531536,-10.51922667,-10.85649075,-11.26736781
-118,-7.622592609,-11.525809,-15.55280447,-19.1744661,-20.03682464,-20.70535352,-16.09304748,-15.52098402,-15.05051259,-10.4718034,-10.92580888,-11.15085471
-117,-7.447350501,-11.55654429,-15.61879277,-19.23690629,-20.04977781,-20.65648806,-15.75863793,-15.18705637,-14.72282692,-10.51557388,-10.99560457,-10.98934759
-116,-7.29693891,-11.589076,-15.68593708,-19.24533918,-20.00556569,-20.56398359,-15.43863927,-14.87233405,-14.41867027,-10.62128778,-11.0239718,-10.79520144
-115,-7.169963732,-11.62289808,-15.7514857,-19.21711508,-19.93384314,-20.46422158,-15.13881605,-14.58328621,-14.14439806,-10.74925594,-10.98356478,-10.58743219
-114,-7.064724972,-11.65761979,-15.81283064,-19.17040607,-19.85952841,-20.38192951,-14.86536338,-14.32568646,-13.90491711,-10.8578108,-10.87018605,-10.38559311
-113,-6.979285333,-11.69284907,-15.86782516,-19.12114,-19.80044906,-20.33093363,-14.62342761,-14.10349406,-13.70293282,-10.91388772,-10.70126556,-10.20482675
-112,-6.911547393,-11.72811841,-15.91497401,-19.08143898,-19.76742442,-20.31665681,-14.41621716,-13.91840409,-13.53882559,-10.90186974,-10.50581133,-10.05331231
-111,-6.859329651,-11.76284988,-15.95348734,-19.0592743,-19.76545591,-20.33867857,-14.24474475,-13.76993292,-13.41094823,-10.82588996,-10.31278568,-9.93191521
-110,-6.82043546,-11.79635285,-15.98321504,-19.05882737,-19.79513685,-20.39275247,-14.10801837,-13.65581226,-13.31612122,-10.70441184,-10.14344472,-9.835293475
-109,-6.792711848,-11.82784631,-16.00449676,-19.08113183,-19.85387494,-20.47222221,-14.00346371,-13.57249661,-13.25016247,-10.56092706,-10.00866191,-9.753783636
-108,-6.774097301,-11.85649727,-16.01797071,-19.12474362,-19.93682005,-20.56896758,-13.9274114,-13.51565731,-13.20835682,-10.41588304,-9.909581784,-9.675607653
-107,-6.762658944,-11.88146712,-16.02438134,-19.18632835,-20.03752909,-20.67404119,-13.87554778,-13.4805963,-13.18582227,-10.28236923,-9.839764846,-9.589066407
-106,-6.756620258,-11.90195886,-16.02441632,-19.26114292,-20.14844691,-20.77813363,-13.84328075,-13.46255517,-13.17776414,-10.16525207,-9.787751368,-9.4844072
-105,-6.754380775,-11.91725981,-16.01859051,-19.34343115,-20.26128787,-20.87196833,-13.82600626,-13.45692036,-13.17962844,-10.06236064,-9.739612791,-9.355074907
-104,-6.754529161,-11.9267761,-16.00718257,-19.42676907,-20.36739103,-20.94668961,-13.81928139,-13.45934032,-13.18717665,-9.966535609,-9.681323906,-9.198170639
-103,-6.755850959,-11.93005716,-15.99022106,-19.50439497,-20.45810114,-20.99426777,-13.81892081,-13.46577716,-13.1965078,-9.867872506,-9.600794904,-9.014147088
-102,-6.757332032,-11.92681014,-15.96751146,-19.5695494,-20.52519953,-21.00790708,-13.82103783,-13.47251667,-13.20405279,-9.755835698,-9.48934041,-8.805972739
-101,-6.758158545,-11.91690518,-15.93869297,-19.61583378,-20.56137511,-20.9824112,-13.82205145,-13.47615855,-13.20656107,-9.621047888,-9.342382692,-8.578094255
-100,-6.757714146,-11.90037357,-15.90331374,-19.63757657,-20.56069055,-20.91444448,-13.818678,-13.47360327,-13.20109268,-9.456587671,-9.159337449,-8.335487253
-99,-6.755574895,-11.87740098,-15.86091387,-19.63017705,-20.51897428,-20.80263529,-13.80792102,-13.46204572,-13.18502186,-9.258669893,-8.942844649,-8.082963004
-98,-6.751502418,-11.84831768,-15.81110729,-19.59038439,-20.43406383,-20.64749566,-13.78706751,-13.43897983,-13.1560518,-9.026687796,-8.697659984,-7.824769923
-97,-6.745435691,-11.81358772,-15.75365516,-19.51646987,-20.30584908,-20.4511725,-13.75369362,-13.40221285,-13.11223588,-8.762733453,-8.429538524,-7.564443698
-96,-6.737481854,-11.77379791,-15.68852557,-19.40826378,-20.13610596,-20.21708057,-13.70567819,-13.34988481,-13.05199856,-8.470815744,-8.144341202,-7.304826579
-95,-6.727906366,-11.72964735,-15.61593628,-19.26705318,-19.92815938,-19.9494863,-13.64122026,-13.28048708,-12.97414935,-8.156015704,-7.847454889,-7.048179121
-94,-6.717122778,-11.68193736,-15.53637894,-19.09536302,-19.6864467,-19.65310817,-13.55885517,-13.1928742,-12.87788457,-7.823762288,-7.543506412,-6.796326493
-93,-6.705682287,-11.63156141,-15.45062504,-18.89666263,-19.41606266,-19.33278121,-13.45746434,-13.0862647,-12.7627746,-7.479320402,-7.236295556,-6.550802702
-92,-6.69426312,-11.57949413,-15.35971487,-18.6750468,-19.12235215,-18.99320885,-13.33627503,-12.96022876,-12.62873666,-7.127501533,-6.928862824,-6.312973129
-91,-6.683659651,-11.52677827,-15.26493176,-18.43493441,-18.81059088,-18.63880398,-13.19484835,-12.81466281,-12.47599547,-6.77255795,-6.623623364,-6.084127272
-90,-6.67477099,-11.47450832,-15.16776365,-18.1808141,-18.48576609,-18.27360677,-13.03305567,-12.64975311,-12.30503565,-6.418204094,-6.322521489,-5.865540214
-89,-6.668588536,-11.42380885,-15.069854,-17.91704959,-18.15244878,-17.90126049,-12.85104533,-12.46593144,-12.11654968,-6.067712285,-6.027180672,-5.658504725
-88,-6.666181776,-11.37580579,-14.97294269,-17.64774366,-17.81473743,-17.52502551,-12.64920294,-12.26382671,-11.91138547,-5.724042426,-5.739038646,-5.464337259
-87,-6.668681254,-11.33158786,-14.87879629,-17.37665002,-17.4762495,-17.14781405,-12.4281089,-12.04421625,-11.69049637,-5.389978892,-5.459466136,-5.284361592
-86,-6.677257241,-11.29215515,-14.78912511,-17.1071178,-17.14013863,-16.7722319,-12.1884975,-11.80797998,-11.4548958,-5.068258532,-5.189872083,-5.119873966
-85,-6.693092092,-11.25835071,-14.70548197,-16.84205159,-16.8091187,-16.40061669,-11.93122119,-11.55606055,-11.20561815,-4.761680751,-4.931799338,-4.972093973
-84,-6.717343579,-11.23077045,-14.62913556,-16.58387106,-16.48548028,-16.03506483,-11.65722386,-11.28943193,-10.94368699,-4.473194273,-4.687013541,-4.842105988
-83,-6.751095558,-11.20964551,-14.56090781,-16.33445515,-16.17108802,-15.67744102,-11.36752596,-11.00907874,-10.67009189,-4.205956371,-4.45758501,-4.730796898
-82,-6.795291173,-11.19469109,-14.50096299,-16.09505775,-15.86734978,-15.32936542,-11.0632238,-10.71598865,-10.38577559,-3.96335966,-4.245959153,-4.638796707
-81,-6.850642383,-11.18491628,-14.44853458,-15.86618354,-15.57515028,-14.99217352,-10.74550447,-10.4111596,-10.09163344,-3.749019608,-4.055005499,-4.566428568
-80,-6.91750803,-11.17839272,-14.4015786,-15.64741552,-15.29474318,-14.66684437,-10.41567609,-10.09562359,-9.788527584,-3.566712881,-3.888028909,-4.513672382
-79,-6.995731278,-11.17198712,-14.35635158,-15.43719102,-15.02559815,-14.35389289,-10.07521185,-9.770487146,-9.477318014,-3.420252527,-3.74871884,-4.480139357
-78,-7.08442675,-11.16107749,-14.30693539,-15.23253342,-14.76620408,-14.05322356,-9.725803445,-9.436987132,-9.158911501,-3.313280762,-3.64100329,-4.465041124
-77,-7.181709499,-11.13929713,-14.24477739,-15.02876567,-14.51383849,-13.76394585,-9.369417616,-9.096557954,-8.834327528,-3.248954019,-3.568762595,-4.467114624
-76,-7.284364854,-11.09838581,-14.15838978,-14.81926211,-14.26432931,-13.48415871,-9.008346531,-8.750902891,-8.504777017,-3.229488945,-3.535344082,-4.48443373
-75,-7.387474153,-11.02826679,-14.03344648,-14.59533721,-14.01185925,-13.21072323,-8.645241553,-8.402059387,-8.171745812,-3.255535834,-3.542803202,-4.514007766
-74,-7.484042121,-10.91749377,-13.85358476,-14.34641395,-13.74889496,-12.93906154,-8.283118871,-8.052445471,-7.83707086,-3.325355386,-3.59078817,-4.551054028
-73,-7.56472116,-10.75418674,-13.60216268,-14.06063393,-13.46635372,-12.66304553,-7.925326314,-7.704873404,-7.50299375,-3.433811588,-3.67500745,-4.587872801
-72,-7.617792493,-10.52746151,-13.26493171,-13.72602137,-13.15412978,-12.37506576,-7.575462589,-7.362517313,-7.17217492,-3.571282577,-3.785328281,-4.612409735
-71,-7.629619884,-10.2291503,-12.83306318,-13.33215244,-12.80205809,-12.06638532,-7.237243071,-7.028824207,-6.847652838,-3.722757542,-3.903846413,-4.606935531
-70,-7.585783058,-9.855385585,-12.30549642,-12.87202659,-12.40127051,-11.72786195,-6.914309567,-6.70736179,-6.532736107,-3.867619968,-4.003832794,-4.547814217
-69,-7.472949704,-9.40753139,-11.68960311,-12.34360729,-11.94571133,-11.35103989,-6.609984799,-6.40160133,-6.230822019,-3.980793463,-4.051171696,-4.407799035
-68,-7.281225823,-8.892113832,-10.99985401,-11.75048148,-11.43340993,-10.92946818,-6.326975893,-6.114638847,-5.945141755,-4.035755806,-4.010007188,-4.161919251
-67,-7.006346856,-8.319776369,-10.25509626,-11.10137263,-10.86708575,-10.45994439,-6.067036037,-5.848863363,-5.67843952,-4.009108436,-3.852492027,-3.795963729
-66,-6.650907482,-7.703643276,-9.475531624,-10.40869218,-10.2538532,-9.943306629,-5.830601679,-5.605587965,-5.432600725,-3.885132629,-3.568695869,-3.313584854
-65,-6.224105548,-7.057610094,-8.68029769,-9.686649196,-9.604121155,-9.384488593,-5.616436698,-5.384670379,-5.208254307,-3.658156008,-3.170386315,-2.737335651
-64,-5.740098423,-6.39496583,-7.886017651,-8.949476501,-8.930053075,-8.791796585,-5.421336778,-5.184166768,-5.004388858,-3.331660783,-2.685744044,-2.102578393
-63,-5.215625555,-5.72752111,-7.106226657,-8.210128362,-8.244026406,-8.175635284,-5.239974953,-5.000086196,-4.8180428,-2.915270572,-2.148711155,-1.44795886
-62,-4.667690733,-5.065216869,-6.351381023,-7.479540684,-7.557410155,-7.547053056,-5.064993462,-4.826338435,-4.644153207,-2.421978215,-1.589473718,-0.807268207
-61,-4.111839242,-4.416085221,-5.629157771,-6.766361011,-6.879785593,-6.916445806,-4.887446616,-4.654979959,-4.475665532,-1.867116,-1.029838311,-0.205069626
-60,-3.561182368,-3.786416395,-4.944838666,-6.076985706,-6.218577067,-6.292614397,-4.697645103,-4.476836887,-4.303996344,-1.268674662,-0.483357857,0.344162422
-59,-3.026049472,-3.181013137,-4.301664827,-5.415751179,-5.578982505,-5.682216528,-4.486325176,-4.282494124,-4.119876758,-0.64743461,0.041850466,0.834641516
-58,-2.514047948,-2.603453259,-3.701114829,-4.785168755,-4.964083374,-5.089554541,-4.245892121,-4.063488612,-3.914474396,-0.025737613,0.53978561,1.266713064
-57,-2.030329666,-2.056315026,-3.143099199,-4.186138753,-4.375039748,-4.51660637,-3.971357033,-3.813389455,-3.680531834,0.575043807,1.004341382,1.643918442
-56,-1.577925459,-1.541344192,-2.626085663,-3.618116788,-3.811312328,-3.963216516,-3.660616765,-3.528397198,-3.413162562,1.137334902,1.428938323,1.970353605
-55,-1.158071181,-1.05955686,-2.147180427,-3.079233252,-3.270886538,-3.427391797,-3.313962529,-3.207234441,-3.110014082,1.649364881,1.807840715,2.249010584
-54,-0.770493124,-0.611282109,-1.702196963,-2.56638765,-2.750500144,-2.905674685,-2.933040186,-2.850398387,-2.770758503,2.105682745,2.138260051,2.481618903
-53,-0.413647069,-0.196154905,-1.285747878,-2.075354758,-2.245894167,-2.393586017,-2.519731282,-2.459143093,-2.396183789,2.506071012,2.422051195,2.670000176
-52,-0.084918948,0.186924816,-0.891397817,-1.600948622,-1.752115822,-1.886134622,-2.075440425,-2.034678696,-1.987348431,2.853230101,2.665980574,2.818288097
-51,0.219198385,0.539846158,-0.511914288,-1.137289478,-1.263898695,-1.378382513,-1.601065632,-1.577950809,-1.54521432,3.150044358,2.88010915,2.934899822
-50,0.502934996,0.865329172,-0.139645553,-0.67820292,-0.776126457,-0.866032484,-1.097607794,-1.090067008,-1.070914511,3.397537863,3.07471638,3.033131782
-49,0.771062245,1.16692628,0.232963657,-0.217747194,-0.284352898,-0.345977012,-0.567089602,-0.573117514,-0.566480233,3.594506579,3.257134213,3.129763087
-48,1.028682866,1.448954759,0.612739258,0.249181957,0.214687941,0.183274066,-0.013328978,-0.030948313,-0.035613771,3.739138801,3.430204457,3.241973139
-47,1.280980897,1.716337083,1.00509029,0.726264049,0.722674847,0.721369259,0.557793721,0.530517308,0.515924459,3.832016263,3.593238227,3.383801164
-46,1.532929926,1.974338998,1.413371092,1.215300024,1.239485627,1.266145651,1.138674457,1.103571744,1.080536534,3.879268777,3.744742326,3.563596895
-45,1.788974439,2.228216328,1.838421382,1.715987944,1.763225544,1.813908573,1.720754582,1.679495319,1.649529468,3.894627344,3.885094102,3.783131954
-44,2.052718353,2.482807478,2.278400433,2.225966939,2.290482283,2.359894865,2.295405829,2.249490608,2.214073519,3.899578028,4.017704103,4.038021243
-43,2.326670198,2.742131753,2.728977977,2.741098187,2.816732186,2.898813395,2.854659317,2.805472227,2.766044357,3.921482406,4.148627444,4.318923117
-42,2.612096617,3.009063673,3.183864073,3.2559019,3.336795212,3.425351506,3.391659376,3.340553928,3.298552191,3.990062378,4.285829783,4.613552123
-41,2.909018801,3.285143376,3.635583311,3.764058686,3.845250143,3.934565069,3.900876417,3.849246463,3.806143734,4.132702305,4.439258201,4.90969485
-40,3.216352405,3.570553813,4.076354036,4.258907296,4.336764182,4.422117728,4.378195154,4.327487122,4.284793233,4.368747422,4.621402991,5.198652825
-39,3.532152194,3.864257367,4.498931962,4.733906966,4.80633871,4.884383473,4.82099188,4.772638466,4.731836311,4.70340113,4.846441657,5.477663241
-38,3.853894895,4.164252463,4.897309579,5.183060046,5.249504913,5.318461146,5.228254104,5.183540121,5.145957505,5.123458109,5.126198444,5.749888115
-37,4.178729875,4.467895248,5.26720775,5.601299433,5.662510101,5.722162368,5.600717729,5.560613975,5.527257818,5.597980492,5.463703531,6.021654177
-36,4.503649287,4.772233488,5.606336229,5.98483808,6.042520405,6.094025158,5.940935135,5.905948792,5.877344883,6.084760549,5.848143498,6.298100479
-35,4.825567852,5.074312552,5.914427843,6.331463336,6.3878384,6.433379164,6.253162969,6.223251713,6.199337282,6.539726394,6.255042216,6.57930468
-34,5.141341733,5.371427808,6.193068456,6.640745233,6.698106433,6.740454401,6.542978664,6.51756256,6.497671407,6.925368771,6.651947819,6.85867208
-33,5.447780402,5.661308456,6.445357314,6.914120231,6.974447194,7.016494417,6.816597584,6.794680642,6.77764305,7.216298802,7.006443953,7.124135915
-32,5.741705754,5.942224466,6.675444483,7.154812437,7.219486712,7.263816287,7.079955821,7.060340773,7.04469447,7.402303833,7.29312104,7.361505273
-31,6.02008963,6.21301339,6.888003677,7.367564551,7.437213078,7.485759219,7.337721674,7.319272251,7.303549455,7.489754777,7.498082045,7.558743574
-30,6.280264174,6.473029925,7.087705608,7.558172406,7.632646095,7.686481414,7.592463773,7.574348296,7.557375629,7.501104979,7.620926471,7.70986577
-29,6.520164226,6.7220287,7.278753429,7.73285071,7.811327391,7.870597531,7.844199284,7.826048707,7.807184124,7.470754909,7.674134577,7.817113934
-28,6.738540886,6.959998738,7.464526257,7.897499818,7.978682835,8.042689429,8.090459704,8.072397352,8.05164141,7.435642096,7.679336548,7.890186125
-27,6.935087842,7.186974422,7.647353138,8.056983797,8.139351029,8.206761351,8.3268721,8.309413618,8.287369842,7.42239474,7.660504569,7.9420645
-26,7.110445897,7.402852305,7.828416674,8.214552199,8.296599789,8.365737058,8.548115373,8.531978387,8.509683988,7.438115372,7.636226126,7.982772615
-25,7.266088134,7.607245915,8.007769853,8.371526067,8.45195304,8.521101894,8.749025171,8.73491208,8.713595721,7.472082473,7.615317275,8.014434059
-24,7.404124409,7.799412277,8.184443573,8.527317576,8.605115549,8.672773062,8.925606859,8.914024822,8.894859996,7.50771298,7.598995558,8.031250428
-23,7.527083557,7.978281872,8.35662337,8.679774588,8.754217753,8.819238143,9.075760169,9.06692457,9.05083654,7.536055889,7.588101149,8.025228407
-22,7.637722589,8.142613756,8.521878612,8.82576321,8.896326747,8.957944181,9.199594058,9.193434807,9.180995737,7.562051483,7.589441971,7.994446941
-21,7.738874577,8.291274952,8.677433663,8.961851176,9.028107698,9.085862097,9.299293784,9.295554821,9.286975488,7.600616226,7.615420977,7.948436592
