,Freq='1.71GHz' Phi='0deg',Freq='1.77GHz' Phi='0deg',Freq='1.83GHz' Phi='0deg',Freq='1.885GHz' Phi='0deg',Freq='1.9GHz' Phi='0deg',Freq='1.915GHz' Phi='0deg',Freq='2.01GHz' Phi='0deg',Freq='2.018GHz' Phi='0deg',Freq='2.025GHz' Phi='0deg',Freq='2.575GHz' Phi='0deg',Freq='2.6GHz' Phi='0deg',Freq='2.635GHz' Phi='0deg'
-165,-14.86727212,-16.69233502,-16.47383024,-15.9415667,-15.87833646,-15.80474319,-15.10724189,-15.11033289,-15.12764132,-14.77327191,-14.11162846,-13.25704164
-164,-14.22414861,-15.84688484,-15.67434209,-15.15363,-15.1137785,-15.09077782,-15.07254853,-15.14739226,-15.21758083,-14.51733569,-13.9491457,-13.2489973
-163,-13.70737138,-15.16001897,-15.10178414,-14.61934162,-14.56695687,-14.54406325,-14.80502519,-14.95181176,-15.08768206,-14.33277559,-13.8631431,-13.29615346
-162,-13.31599129,-14.65420503,-14.74576517,-14.39095898,-14.328582,-14.29300299,-14.46617586,-14.63229426,-14.79533464,-14.16986573,-13.8697883,-13.40161068
-161,-13.02847837,-14.3154294,-14.56589256,-14.44244961,-14.40039042,-14.371028,-14.33373557,-14.46267332,-14.60052574,-13.98884803,-13.97811031,-13.69492902
-160,-12.81632278,-14.11381432,-14.51887817,-14.69598194,-14.71774619,-14.73398681,-14.61335585,-14.67132407,-14.74759565,-13.75849009,-14.08994305,-14.21894259
-159,-12.65409226,-14.018194,-14.57922423,-15.05672849,-15.17801279,-15.28254404,-15.39473458,-15.36929945,-15.36531063,-13.48898197,-14.04980714,-14.77708748
-158,-12.52496127,-14.00503977,-14.74743243,-15.46246767,-15.68897082,-15.90291317,-16.64550896,-16.54201313,-16.45243747,-13.25131207,-13.83676303,-15.06238276
-157,-12.42102259,-14.06081762,-15.04217558,-15.92366778,-16.22762948,-16.53422786,-18.13728123,-17.98100352,-17.81614431,-13.13676998,-13.6143912,-15.0437761
-156,-12.33964565,-14.17793097,-15.48147776,-16.51604645,-16.85923829,-17.21638442,-19.34047696,-19.16544968,-18.95487677,-13.19599937,-13.5502286,-14.98913361
-155,-12.27890843,-14.34718918,-16.06165355,-17.32934049,-17.69140217,-18.06078655,-19.69604556,-19.49467497,-19.26161493,-13.41536931,-13.67785578,-15.07218893
-154,-12.2349196,-14.55136068,-16.73978811,-18.4036882,-18.79624677,-19.16035444,-19.26671769,-18.99191992,-18.72604366,-13.74336743,-13.91963886,-15.22297624
-153,-12.20199968,-14.76361286,-17.42563782,-19.65213667,-20.11252133,-20.46795105,-18.50542506,-18.14428101,-17.83719574,-14.14314682,-14.20410013,-15.31447209
-152,-12.17471749,-14.95214726,-17.99618973,-20.75990118,-21.3011185,-21.62156627,-17.65588877,-17.24171241,-16.91032655,-14.62014373,-14.55674327,-15.39198446
-151,-12.14982415,-15.08874507,-18.34309191,-21.23235318,-21.75011027,-21.94797438,-16.75704065,-16.33945466,-16.01343451,-15.18589223,-15.05516252,-15.62658286
-150,-12.1265451,-15.15575814,-18.4253332,-20.86714941,-21.20042266,-21.20878163,-15.82766709,-15.44330951,-15.14591648,-15.78137011,-15.69339083,-16.08350037
-149,-12.10504944,-15.14670931,-18.27203266,-19.99937767,-20.10857349,-19.95605148,-14.92822097,-14.58995499,-14.32934514,-16.23427342,-16.28693861,-16.59070502
-148,-12.08419245,-15.06104907,-17.93625494,-19.02430999,-18.96531384,-18.71073408,-14.12707763,-13.83208621,-13.60565617,-16.34672407,-16.55315831,-16.83757641
-147,-12.05997652,-14.89857609,-17.45814313,-18.11253379,-17.95564453,-17.64796118,-13.463629,-13.20549502,-13.00821244,-16.09148846,-16.39756979,-16.69762501
-146,-12.02556519,-14.65831068,-16.86430702,-17.2831042,-17.08740625,-16.76520814,-12.94186575,-12.7169401,-12.54623673,-15.6499583,-16.02041566,-16.33877495
-145,-11.97269976,-14.3416614,-16.18297621,-16.50872164,-16.31849814,-16.01299333,-12.54201757,-12.34999891,-12.20631923,-15.23276797,-15.66864494,-15.94955104
-144,-11.89363428,-13.95589478,-15.45075579,-15.76751082,-15.61169177,-15.34629281,-12.23509619,-12.07682429,-11.96176266,-14.94611237,-15.45430546,-15.5824299
-143,-11.78259707,-13.51440668,-14.70696682,-15.05616208,-14.94935254,-14.7383892,-11.99375855,-11.86882381,-11.78289394,-14.780051,-15.36149646,-15.22991102
-142,-11.63631146,-13.03378019,-13.98480667,-14.38452195,-14.33019856,-14.17906118,-11.79803907,-11.70373395,-11.64517941,-14.64723812,-15.30019048,-14.90706352
-141,-11.45385127,-12.53022401,-13.30681838,-13.76642126,-13.76120513,-13.66821945,-11.63688934,-11.56876792,-11.53386073,-14.44642716,-15.15433292,-14.6300064
-140,-11.23648155,-12.01766038,-12.68535001,-13.21375715,-13.25130031,-13.21046343,-11.50732089,-11.46060472,-11.44489315,-14.13602563,-14.83742057,-14.35397196
-139,-10.98788766,-11.50778602,-12.12535284,-12.73417256,-12.80792065,-12.81155666,-11.41233079,-11.38314851,-11.38270312,-13.76107067,-14.3443442,-13.97597578
-138,-10.71461631,-11.01101709,-11.62716921,-12.3302349,-12.43493427,-12.47564649,-11.35760258,-11.34354302,-11.35559928,-13.40669428,-13.75141212,-13.42717396
-137,-10.42617926,-10.53711442,-11.18831901,-11.9986394,-12.13067247,-12.20227086,-11.3465752,-11.34667156,-11.36970266,-13.13388683,-13.16116482,-12.75455596
-136,-10.13439653,-10.09497267,-10.80430914,-11.72929475,-11.88599876,-11.98334423,-11.37420324,-11.38873191,-11.4223304,-12.95022264,-12.64854628,-12.08400005
-135,-9.852016946,-9.691778235,-10.46892547,-11.5050156,-11.68325262,-11.80122479,-11.42102412,-11.45132231,-11.49616162,-12.81564512,-12.24116981,-11.52502797
-134,-9.591045263,-9.332058811,-10.1744767,-11.302783,-11.49724788,-11.62933115,-11.45059459,-11.49872645,-11.55650412,-12.66505089,-11.92242861,-11.12119478
-133,-9.361275099,-9.017068142,-9.912253722,-11.09716425,-11.29919025,-11.43645494,-11.41441657,-11.48230135,-11.55524265,-12.43274905,-11.64029195,-10.84950185
-132,-9.169330862,-8.744699709,-9.673209632,-10.86545409,-11.0631399,-11.19443868,-11.26668821,-11.35462906,-11.44424363,-12.06882461,-11.31845298,-10.6355843
-131,-9.018267797,-8.50990324,-9.448671637,-10.59272846,-10.77270158,-10.88635346,-10.98376433,-11.08918001,-11.19474635,-11.54776013,-10.87795834,-10.37513014
-130,-8.907617026,-8.305456985,-9.230838887,-10.27438516,-10.42452811,-10.51075126,-10.57514778,-10.69268365,-10.8106627,-10.8767597,-10.27293949,-9.970063008
-129,-8.833719453,-8.122910503,-9.0129182,-9.914895229,-10.02670879,-10.07949081,-10.0769919,-10.20014257,-10.32515287,-10.1010619,-9.520078952,-9.375963566
-128,-8.790225538,-7.953523952,-8.78894957,-9.523761868,-9.593391672,-9.610987711,-9.534299444,-9.657400522,-9.784025312,-9.294466318,-8.692428631,-8.626906978
-127,-8.768696035,-7.789072014,-8.553560557,-9.111113492,-9.139009975,-9.12324566,-8.98527011,-9.104787559,-9.229076187,-8.536394759,-7.882494142,-7.8118674
-126,-8.759288103,-7.622443412,-8.30194843,-8.684942961,-8.674758692,-8.629828942,-8.4546132,-8.569519099,-8.689691474,-7.890774403,-7.167792556,-7.027561493
-125,-8.751534299,-7.448033644,-8.030274662,-8.250574328,-8.207921388,-8.139253555,-7.954298665,-8.065812191,-8.182271285,-7.396248082,-6.596614119,-6.346689386
-124,-8.735211409,-7.261974212,-7.736417767,-7.811744898,-7.743149522,-7.656561772,-7.487661691,-7.598641578,-7.713545788,-7.065552349,-6.188567257,-5.809989539
-123,-8.701253795,-7.062248261,-7.420792792,-7.37223358,-7.284374222,-7.185530248,-7.053888082,-7.168057062,-7.284650545,-6.888431669,-5.939891981,-5.430603468
-122,-8.642607661,-6.84871469,-7.086848582,-6.937113402,-6.836314419,-6.730400433,-6.651458439,-6.772599283,-6.894454697,-6.835045579,-5.828570971,-5.200869422
-121,-8.554879453,-6.623026821,-6.740965962,-6.513160844,-6.405091644,-6.296647699,-6.280115634,-6.411378419,-6.54169635,-6.860213793,-5.818815043,-5.098149191
-120,-8.436637481,-6.388417545,-6.391738669,-6.108444573,-5.997979401,-5.890839205,-5.941465654,-6.08490236,-6.2259908,-6.910828262,-5.866599026,-5.089967841
-119,-8.289294592,-6.14934222,-6.048866271,-5.731434222,-5.622631033,-5.519937223,-5.638615192,-5.794991892,-5.947994546,-6.938030781,-5.927893967,-5.139739964
-118,-8.116608102,-5.911010668,-5.721990828,-5.390036488,-5.286193392,-5.190459681,-5.37534158,-5.544199721,-5.709070411,-6.911432589,-5.969013276,-5.213657455
-117,-7.923931045,-5.678874696,-5.419749027,-5.09084552,-4.994596507,-4.907791475,-5.155212872,-5.335098135,-5.51076199,-6.827835445,-5.975138866,-5.287564101
-116,-7.717392458,-5.458148545,-5.149168666,-4.838717366,-4.752137499,-4.675770409,-4.980906574,-5.169672377,-5.354291372,-6.708464248,-5.95214819,-5.351146337
-115,-7.503163905,-5.253424444,-4.915405654,-4.636643109,-4.56134413,-4.496540247,-4.853807909,-5.048920118,-5.240188142,-6.587101888,-5.920653677,-5.407280346
-114,-7.28690811,-5.068415338,-4.721742299,-4.4858326,-4.423039551,-4.370598794,-4.773858081,-4.972658023,-5.168073991,-6.497250703,-5.906231541,-5.466951513
-113,-7.073437909,-4.9058265,-4.569748419,-4.385914365,-4.336520414,-4.296957676,-4.739577125,-4.939486507,-5.136578871,-6.464118437,-5.930945321,-5.542460596
-112,-6.866563985,-4.767336594,-4.45952131,-4.335178374,-4.299778752,-4.273346735,-4.748184355,-4.946852472,-5.143347131,-6.501942262,-6.008551912,-5.64171564
-111,-6.669085267,-4.653659102,-4.389946466,-4.330815544,-4.309723015,-4.296419584,-4.79575831,-4.99115964,-5.185094079,-6.6144564,-6.1429428,-5.76491843
-110,-6.482871555,-4.564654586,-4.3589453,-4.369130422,-4.3623752,-4.36193763,-4.877401035,-5.067893043,-5.257684159,-6.79640158,-6.328393903,-5.903622405
-109,-6.308995331,-4.499468915,-4.363694016,-4.445718985,-4.453035984,-4.464924688,-4.987391033,-5.171740707,-5.356214595,-7.034988882,-6.550573485,-6.041718281
-108,-6.147881105,-4.456679027,-4.400808928,-4.555612585,-4.576418997,-4.599793581,-5.119323219,-5.296708547,-5.47509961,-7.311082096,-6.78799314,-6.15803892
-107,-5.999451792,-4.434433901,-4.466499619,-4.693393884,-4.726760393,-4.76045152,-5.266243251,-5.4362337,-5.608158997,-7.600371376,-7.014148294,-6.23032547
-106,-5.863260437,-4.430583294,-4.556694033,-4.853292828,-4.897912475,-4.940393941,-5.420788609,-5.583307232,-5.748720843,-7.875057246,-7.200759726,-6.239905706
-105,-5.738601892,-4.44279027,-4.667140399,-5.029271444,-5.083431222,-5.132797865,-5.575350314,-5.730619553,-5.88975124,-8.106539295,-7.322150407,-6.175795193
-104,-5.624603106,-4.468625887,-4.793490726,-5.215106315,-5.276667738,-5.330626041,-5.72226707,-5.870740854,-6.024023492,-8.269192398,-7.359929103,-6.036728268
-103,-5.520293139,-4.5056459,-4.93137009,-5.40447699,-5.470873,-5.526752109,-5.854057702,-5.996343754,-6.144334912,-8.344525845,-7.306363153,-5.83038969
-102,-5.424655319,-4.551450302,-5.076435351,-5.591067463,-5.659323486,-5.714114249,-5.963688019,-6.100466159,-6.243770341,-8.32429306,-7.16497003,-5.570459957
-101,-5.336664533,-4.603727164,-5.224426427,-5.768685776,-5.835472052,-5.885899998,-6.044855982,-6.176799945,-6.315998881,-8.211179402,-6.948151056,-5.272964356
-100,-5.255312774,-4.660282688,-5.37121286,-5.931403618,-5.993123527,-6.035757965,-6.092267111,-6.219978207,-6.355576447,-8.016778388,-6.673156336,-4.95327616
-99,-5.17962591,-4.719059683,-5.51283808,-6.073713462,-6.126628203,-6.158023875,-6.10186461,-6.225824646,-6.358216085,-7.757898616,-6.358140678,-4.624366481
-98,-5.108674289,-4.778146869,-5.645563379,-6.190695626,-6.231079597,-6.247940426,-6.070979488,-6.1915276,-6.320985311,-7.452780283,-6.019449456,-4.296205271
-97,-5.041579447,-4.835781477,-5.765913135,-6.278182639,-6.302497227,-6.301845325,-5.998376722,-6.115710544,-6.242398214,-7.118343023,-5.670348699,-3.975914119
-96,-4.977518697,-4.890347531,-5.870722132,-6.33290468,-6.337972695,-6.317302013,-5.884191982,-5.998389168,-6.122388569,-6.768766438,-5.320838892,-3.668276015
-95,-4.91572902,-4.940371989,-5.957184882,-6.352599151,-6.335759558,-6.293154117,-5.729774029,-5.840826901,-5.962173522,-6.415135533,-4.978062674,-3.376334905
-94,-4.855511233,-4.9845206,-6.022905847,-6.336070323,-6.295294631,-6.22949655,-5.537464193,-5.645319093,-5.764037828,-6.065712672,-4.646928955,-3.10194612
-93,-4.796235068,-5.02159489,-6.065948277,-6.283191476,-6.217149005,-6.127570357,-5.310351538,-5.414945448,-5.531079979,-5.726471424,-4.330736983,-2.84622546
-92,-4.737345478,-5.050531216,-6.084878542,-6.194850456,-6.102918368,-5.989600691,-5.052039845,-5.15332923,-5.266961515,-5.401668409,-4.031706125,-2.609890835
-91,-4.678370162,-5.07040225,-6.078802234,-6.072848016,-5.955071047,-5.818604424,-4.766452864,-4.86443254,-4.975691682,-5.094345498,-3.751387038,-2.393509433
-90,-4.618928014,-5.080420737,-6.047388356,-5.919764447,-5.7767764,-5.618194523,-4.457691694,-4.552403971,-4.661465887,-4.806725392,-3.490961384,-2.197667412
-89,-4.558737943,-5.079944797,-5.990878532,-5.738812505,-5.571735293,-5.392403381,-4.129946449,-4.221482361,-4.328562833,-4.540497701,-3.251446537,-2.023076155
-88,-4.497627179,-5.068483575,-5.910079245,-5.533693329,-5.344029487,-5.145539198,-3.787455781,-3.875950875,-3.981294854,-4.297004536,-3.033820416,-1.870623225
-87,-4.435537948,-5.045701577,-5.806336549,-5.308467869,-5.097999812,-4.88208082,-3.434502972,-3.52013015,-3.623999833,-4.077335182,-2.839075906,-1.74136936
-86,-4.37253105,-5.011419715,-5.681493968,-5.067450822,-4.838155959,-4.606609133,-3.075435658,-3.158397086,-3.26106068,-3.882335324,-2.668207506,-1.636485727
-85,-4.308784616,-4.965610871,-5.537835344,-4.815128476,-4.569114964,-4.323768049,-2.714696668,-2.795216264,-2.896938641,-3.712531042,-2.52212615,-1.557118495
-84,-4.244586022,-4.90838771,-5.378014782,-4.556097282,-4.295561459,-4.038245288,-2.35685507,-2.435172474,-2.536208344,-3.56796378,-2.401492493,-1.504160863
-83,-4.180314732,-4.839980649,-5.204975672,-4.295016698,-4.022220512,-3.754762078,-2.006628211,-2.082994719,-2.183584478,-3.447931843,-2.306455366,-1.477907052
-82,-4.116413622,-4.760704211,-5.021859962,-4.036567734,-3.753832767,-3.478060684,-1.668886846,-1.743563457,-1.843931547,-3.350640201,-2.236283158,-1.477561929
-81,-4.053346338,-4.670910673,-4.831907715,-3.785407343,-3.495121066,-3.212878638,-1.348635732,-1.421893243,-1.522248663,-3.272778826,-2.188886309,-1.500591017
-80,-3.991538342,-4.570930881,-4.638345663,-3.546107704,-3.250736978,-2.963897953,-1.050960927,-1.123081893,-1.223620395,-3.209087705,-2.160257425,-1.541933106
-79,-3.931299772,-4.461003505,-4.44426222,-3.323068078,-3.025174193,-2.735655868,-0.780931959,-0.852214262,-0.95312169,-3.152030021,-2.14391311,-1.593183194
-78,-3.872729204,-4.341195894,-4.252465675,-3.12038474,-2.822633058,-2.53240031,-0.543441576,-0.614203289,-0.715659488,-3.091778705,-2.13051707,-1.642008056
-77,-3.815599166,-4.211322214,-4.065322243,-2.941661441,-2.646816327,-2.357868077,-0.342957385,-0.413542526,-0.515725174,-3.01679183,-2.107985294,-1.672267417
-76,-3.75922725,-4.070867553,-3.884572134,-2.78973913,-2.500630942,-2.21495706,-0.183148382,-0.253932957,-0.357020604,-2.915230183,-2.062457113,-1.665467155
-75,-3.702341324,-3.918930192,-3.711125509,-2.666320863,-2.385765812,-2.105257442,-0.06633661,-0.137733984,-0.241907441,-2.777252268,-1.980424077,-1.604001857
-74,-3.642954036,-3.754197525,-3.544847405,-2.571469453,-2.30211559,-2.028406004,0.007284376,-0.065179619,-0.170620745,-2.597779629,-1.851893591,-1.475869568
-73,-3.578270517,-3.574973208,-3.384352797,-2.502969395,-2.247034943,-1.98124417,0.040711694,-0.033311478,-0.140198494,-2.378847701,-1.673768873,-1.279317448
-72,-3.504662586,-3.379272382,-3.226850468,-2.455584588,-2.214455182,-1.956817216,0.041459833,-0.034643601,-0.143142784,-2.130532664,-1.452077338,-1.025150845
-71,-3.41774993,-3.164996256,-3.068095888,-2.420329154,-2.194002598,-1.943383786,0.022961067,-0.05574954,-0.166005235,-1.869920347,-1.201865706,-0.735238908
-70,-3.312628027,-2.930185463,-2.90253236,-2.384015449,-2.17044912,-1.923840956,0.00549843,-0.076315313,-0.188444565,-1.618399689,-0.944576042,-0.437723098
-69,-3.18426704,-2.673333768,-2.723702952,-2.329529876,-2.124074422,-1.876271562,0.015634169,-0.069703872,-0.183808001,-1.398116033,-0.703787528,-0.160872365
-68,-3.028070239,-2.393723273,-2.524983831,-2.237396978,-2.032660936,-1.776464336,0.082803361,-0.006376798,-0.122585045,-1.228357918,-0.500534767,0.072642094
-67,-2.840527349,-2.091725958,-2.300607479,-2.088984735,-1.875535326,-1.602795307,0.232449468,0.13919149,0.020641597,-1.122166075,-0.348950268,0.250412748
-66,-2.619843426,-1.769012254,-2.046820392,-1.870961444,-1.63902372,-1.342483155,0.477363148,0.379782149,0.258451161,-1.083002864,-0.252369751,0.374057685
-65,-2.366394551,-1.428620461,-1.76290299,-1.579545486,-1.321285607,-0.996596602,0.81147303,0.709179888,0.584368603,-1.101305391,-0.199974992,0.461909657
-64,-2.082882611,-1.074869488,-1.451746366,-1.222559159,-0.934026009,-0.581010358,1.210096526,1.102452463,0.973218707,-1.151491124,-0.16492853,0.54892481
-63,-1.77413526,-0.713132384,-1.11978255,-0.818129372,-0.500026191,-0.122646296,1.63664437,1.522745086,1.38799169,-1.191687086,-0.106631835,0.680278899
-62,-1.446596098,-0.349516768,-0.776271387,-0.390656104,-0.047802374,0.34692175,2.051816984,1.930577902,1.789181357,-1.170312748,0.019394166,0.8960335
-61,-1.107630371,0.009488922,-0.432150722,0.034087802,0.394097472,0.797556708,2.421193017,2.291516826,2.14247993,-1.042356382,0.243940705,1.211285434
-60,-0.764801309,0.357349833,-0.098752156,0.433018679,0.801317455,1.20462545,2.719742723,2.580762075,2.423406903,-0.790096287,0.567277719,1.604784138
-59,-0.425249451,0.687764796,0.213354148,0.788270745,1.15600655,1.550974439,2.934050282,2.785465479,2.619704736,-0.433841932,0.955807742,2.025760648
-58,-0.095253831,0.994880965,0.495241089,1.088378796,1.447720321,1.827578809,3.063602802,2.906139565,2.732855853,-0.022967887,1.355414859,2.413485426
-57,0.220003021,1.273453612,0.740210478,1.328626913,1.673589749,2.033622981,3.121849149,2.957807041,2.779306763,0.385432933,1.711196341,2.716039037
-56,0.516487721,1.518977196,0.944138493,1.510965732,1.838165272,2.176361082,3.136455335,2.970160614,2.790517657,0.745406298,1.982224025,2.901146386
-55,0.791233691,1.727821636,1.105660329,1.643613911,1.95294128,2.270609139,3.146705845,2.984438198,2.809327153,1.031422742,2.148305429,2.960328403
-54,1.04218354,1.897407761,1.226256947,1.740173513,2.035209579,2.337304194,3.195420766,3.044289403,2.879868641,1.239675246,2.211261608,2.909562185
-53,1.268019745,2.026448054,1.310265445,1.817931335,2.10573895,2.400446152,3.315267667,3.18103446,3.031986226,1.384713943,2.193001185,2.786859244
-52,1.468044969,2.115261814,1.364780199,1.895131664,2.185056253,2.48225773,3.515343066,3.400299035,3.268118748,1.492896966,2.130227505,2.643925207
-51,1.642164228,2.1661453,1.39935705,1.98749226,2.288935278,2.597667235,3.777458137,3.679900064,3.56273422,1.593235114,2.064604392,2.529689636
-50,1.791002486,2.183734825,1.425399774,2.104939277,2.424704122,2.750488662,4.065726254,3.981411154,3.875551448,1.707814615,2.029809923,2.471066208
-49,1.916161109,2.175245868,1.455134816,2.249922725,2.590219181,2.93351451,4.342913608,4.267408903,4.169366053,1.846258394,2.041791296,2.46463925
-48,2.020574352,2.15041804,1.500205297,2.418201652,2.776214293,3.132712378,4.584206154,4.514882249,4.422997483,2.007780402,2.099285399,2.487833865
-47,2.108875365,2.120979618,1.570133048,2.601803546,2.970937658,3.333435587,4.783860927,4.720928,4.636087324,2.189359316,2.194346326,2.521248439
-46,2.187627536,2.099521877,1.671106978,2.792827733,3.164976219,3.525895503,4.954613023,4.901011065,4.826327163,2.393819953,2.324210835,2.565499161
-45,2.265239763,2.097883109,1.805580751,2.986563628,3.354468587,3.708079564,5.120702549,5.080749438,5.020165202,2.631516424,2.495362253,2.642192098
-44,2.351396915,2.125439387,1.972885937,3.182912903,3.541853672,3.885552214,5.305979958,5.283058065,5.239240361,2.913779942,2.717466782,2.779182423
-43,2.455941165,2.187905133,2.170585795,3.385813666,3.734154415,4.068438915,5.521334653,5.51570263,5.488311179,3.242682862,2.992871304,2.990289452
-42,2.587351433,2.287139636,2.395895938,3.600975043,3.939449406,4.266597032,5.758305086,5.766461986,5.75197804,3.605567942,3.310918094,3.265215492
-41,2.751222012,2.421995583,2.646443722,3.832753462,4.162799882,4.484750162,5.993108156,6.009183243,6.002442517,3.979459539,3.651906752,3.577496355
-40,2.949278345,2.589696788,2.91998532,4.081391539,4.403294096,4.719713962,6.198258022,6.216512664,6.212949319,4.342025611,3.996849761,3.901939565
-39,3.179332989,2.786977156,3.213288414,4.341822339,4.653551997,4.961040948,6.354752391,6.371875348,6.369350024,4.680932162,4.33512099,4.227018917
-38,3.436193093,3.010427969,3.520920943,4.604615745,4.901901973,5.194680569,6.459533564,6.475885393,6.475465611,4.995878055,4.665305845,4.555364373
-37,3.713110334,3.256037545,3.834836741,4.858679075,5.13619269,5.407859244,6.526375116,6.545766602,6.551171426,5.293239282,4.990220785,4.895031959
-36,4.003178609,3.518432033,4.145268043,5.094613761,5.347660244,5.593218562,6.580140578,6.607971148,6.623642582,5.57798408,5.310816132,5.249229981
-35,4.300215062,3.790527292,4.442727476,5.307504143,5.533526258,5.750937295,6.645765932,6.685987183,6.714425089,5.849218007,5.623828759,5.611984853
-34,4.598980637,4.064062797,4.720325411,5.498206855,5.697551546,5.888285192,6.736296109,6.788753506,6.828634316,6.102769517,5.924653278,5.971919209
-33,4.894915111,4.33096887,4.975425275,5.672628772,5.848273351,6.016596567,6.84677092,6.906776028,6.95325485,6.338209026,6.212492707,6.319594251
-32,5.183742528,4.585044802,5.209882112,5.83900469,5.995254928,6.146387404,6.958107868,7.018657499,7.065731439,6.563782348,6.493000535,6.651638369
-31,5.461296618,4.823242496,5.428597232,6.003958876,6.144575713,6.282416721,7.04821183,7.103410984,7.146834648,6.794198645,6.775510806,6.968424431
-30,5.723747925,5.045981724,5.636782876,6.168987858,6.29560553,6.421153346,7.103346235,7.151133056,7.190357306,7.041848472,7.066064176,7.267776951
-29,5.968168915,5.256262027,5.837019378,6.32923029,6.44091695,6.552269201,7.124348747,7.167357846,7.205708809,7.307943926,7.361068124,7.540712082
-28,6.193159663,5.457783448,6.027520707,6.475410667,6.56964491,6.663603373,7.125832671,7.170078499,7.213096938,7.580898229,7.646509323,7.77362795
-27,6.399163302,5.652743903,6.202590717,6.598133904,6.672715654,6.747173929,7.129105606,7.180991515,7.233626886,7.842970528,7.903470361,7.955802721
-26,6.588169586,5.840251492,6.355155421,6.692508071,6.747503041,6.803486815,7.151916208,7.215115501,7.27934829,8.07911621,8.116110792,8.086648897
-25,6.762735538,6.01614258,6.480209008,6.761042485,6.799880055,6.842270532,7.200565587,7.274799275,7.349301101,8.281477253,8.277392991,8.177405414
-24,6.924591945,6.174408357,6.577655205,6.813562815,6.842695927,6.879101922,7.26946683,7.351985224,7.433943422,8.448057054,8.390344871,8.245915587
-23,7.073418909,6.309718922,6.653371078,6.864020196,6.891080682,6.929102732,7.348146,7.436537728,7.52400504,8.579159842,8.465714638,8.308247954
-22,7.206462382,6.42009371,6.718010181,6.925420969,6.956588472,7.000750025,7.430027654,7.523996642,7.616834328,8.676399198,8.518578524,8.373653878
-21,7.319393747,6.508726653,6.783880395,7.005285254,7.043233903,7.09335487,7.516421544,7.617153449,7.715887774,8.745886729,8.565924731,8.446053752
-20,7.408275696,6.584191111,6.86107761,7.104009217,7.147577069,7.199533469,7.613061628,7.720737565,7.824339716,8.802017378,8.624647156,8.528043629
