============================================================================================
ANSOFT                                                                              09/12/17
Directivity Plot 5                                                                  11:53:10

--------------------------------------------------------------------------------------------
         Theta [deg]                dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                 dB(DirL3X) []               dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []
                       Freq='1.71GHz' Phi='45deg'   Freq='1.83GHz' Phi='45deg'   Freq='1.885GHz' Phi='45deg'   Freq='1.915GHz' Phi='45deg'   Freq='2.01GHz' Phi='45deg'   Freq='2.025GHz' Phi='45deg'   Freq='2.49GHz' Phi='45deg'   Freq='2.555GHz' Phi='45deg'   Freq='2.575GHz' Phi='45deg'   Freq='2.6GHz' Phi='45deg'   Freq='2.635GHz' Phi='45deg'   Freq='2.69GHz' Phi='45deg'
-180.000000000000000          -23.471992652793674          -26.456620034013739           -31.820759631147439           -37.670076099583611          -21.285533619696974           -19.243941661941044          -24.842595171832645           -22.442297206360557           -21.886908612683399         -21.803501859729874           -21.424418221884622          -18.999468158948567
-179.000000000000000          -23.314919429020048          -27.044447671485482           -32.319906573133068           -38.741503135033554          -21.072088435375761           -18.993023174064543          -24.654409101369446           -22.290550708676488           -21.811579479106854         -21.804236736965056           -21.446027463552639          -19.112856150156144
-178.000000000000000          -23.230534725055211          -27.810957687415431           -33.091547477400795           -40.481816147717922          -20.950490355741497           -18.834099813877625          -24.525489623303258           -22.232980771135743           -21.837418917851885         -21.914135576903277           -21.584368460918824          -19.362672926194417
-177.000000000000000          -23.216869575496155          -28.798409104288176           -34.198224339738417           -43.345791212753070          -20.912547152788182           -18.760060416724645          -24.455077450625410           -22.268965734087001           -21.965632160067603         -22.135845675977961           -21.843218544669504          -19.758751054497633
-176.000000000000000          -23.272825641524264          -30.073522286541486           -35.749641513280842           -48.833573041992082          -20.950265639323806           -18.764482690516751          -24.441383333346071           -22.397466711133596           -22.197312476779118         -22.472378486352149           -22.227813152167997          -20.316088689188842
-175.000000000000000          -23.398072225945988          -31.749141190118625           -37.941928204209546           -74.092840878948195          -21.054891801684413           -18.840933224593538          -24.481433490478732           -22.616481652642978           -22.532824827263973         -22.926334813437737           -22.744492705684465          -21.056929785420159
-174.000000000000000          -23.592939952316708          -34.036160935133211           -41.105898972046553           -47.490683144638922          -21.215799997022526           -18.982170418474546          -24.570771702247285           -22.921955944969827           -22.970384665167227         -23.497966743768966           -23.399425738084432          -22.014101736551940
-173.000000000000000          -23.858284243017529          -37.391496298507064           -45.128736937023049           -41.130986690230635          -21.419187119724668           -19.179171497350961          -24.703044929201358           -23.305891264358316           -23.503250447378576         -24.180946520497216           -24.195181050127267          -23.236449819340553
-172.000000000000000          -24.195272998196806          -42.990399135371653           -44.714839943431848           -37.261114096947431          -21.646645596955373           -19.419932657197219          -24.869522302206207           -23.753305276582282           -24.114572657405393         -24.953764730073402           -25.122338077257929          -24.797312078630064
-171.000000000000000          -24.605018817794424          -47.949585723863031           -40.025740544180273           -34.445776651970434          -21.873935506875949           -19.688076803920964          -25.058651109297749           -24.237815349648692           -24.768809970907416         -25.764012329333731           -26.140521973860395          -26.803950018105883
-170.000000000000000          -25.087914916537045          -40.227008689520702           -36.219672495619243           -32.227783458496617          -22.070677793634374           -19.961504459367415          -25.255840800948569           -24.716427575199369           -25.400099639404992         -26.506184688909148           -27.141988024957122          -29.376424386215803
-169.000000000000000          -25.642428154752253          -35.242244585323654           -33.361981175108561           -30.401157840397815          -22.202095699450503           -20.211689844184839          -25.443766802916969           -25.126388816198315           -25.904255642994499         -27.011167056846780           -27.909344821740262          -32.337612072756670
-168.000000000000000          -26.262935627498251          -31.956435195608961           -31.117836759019397           -28.854817628405169          -22.233817991901589           -20.404680974980845          -25.603530841769896           -25.390559291128039           -26.153053566069016         -27.095378225290759           -28.150958503505123          -33.728958531439254
-167.000000000000000          -26.935984291520700          -29.528656064154148           -29.286161454068065           -27.521699759103029          -22.139402431693384           -20.504999676994593          -25.716879605910634           -25.438066528376719           -26.048220975855109         -26.683085455925376           -27.711865490273652          -31.559820712661136
-166.000000000000000          -27.634301517474846          -27.614532958803277           -27.749870893600892           -26.358027872399873          -21.907806476038196           -20.482690738003583          -25.769266257381350           -25.235312315818351           -25.585403034036261         -25.873591625890246           -26.740174112949681          -28.522639230975201
-165.000000000000000          -28.308708596150815          -26.044607948142705           -26.436641108255159           -25.333536253866427          -21.546659386664459           -20.321448365580114          -25.752938460146567           -24.804333519106581           -24.857325245767559         -24.854616039679431           -25.526894355428485          -25.992404939772985
