============================================================================================
ANSOFT                                                                              09/12/17
Directivity Plot 5                                                                  11:49:13

--------------------------------------------------------------------------------------------
         Theta [deg]                dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                 dB(DirL3X) []               dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []
                       Freq='1.71GHz' Phi='45deg'   Freq='1.83GHz' Phi='45deg'   Freq='1.885GHz' Phi='45deg'   Freq='1.915GHz' Phi='45deg'   Freq='2.01GHz' Phi='45deg'   Freq='2.025GHz' Phi='45deg'   Freq='2.49GHz' Phi='45deg'   Freq='2.555GHz' Phi='45deg'   Freq='2.575GHz' Phi='45deg'   Freq='2.6GHz' Phi='45deg'   Freq='2.635GHz' Phi='45deg'   Freq='2.69GHz' Phi='45deg'
-180.000000000000000          -17.143447661650015          -19.060300347565985           -18.782991559988666           -18.277936765006803          -16.122269391852278           -15.242717772990556          -21.479028526458087           -19.366624800605091           -18.520285740162294         -18.257395156714825           -18.734647245133367          -17.094323166832652
-179.000000000000000          -16.848023223039860          -18.988473324834839           -18.765319011823877           -18.235753082800180          -15.833922365821147           -14.935412934361647          -21.970775011394142           -19.698831122241607           -18.748855193194228         -18.392231642463621           -18.938287955009013          -17.608697922988366
-178.000000000000000          -16.603106493500071          -18.976428669519166           -18.815180104862637           -18.263724980937315          -15.630126255418906           -14.716197808517268          -22.597889612746723           -20.176089366929375           -19.120813445184666         -18.669572607989739           -19.277254715148974          -18.290584391676617
-177.000000000000000          -16.405704846783767          -19.024841223250970           -18.933904006991469           -18.362608011353959          -15.506956234208335           -14.580592395310976          -23.380428348927111           -20.812149560252134           -19.647978967571802         -19.101162701855081           -19.766293594442420          -19.165562365373326
-176.000000000000000          -16.253386463090941          -19.135045016036532           -19.123902284181323           -18.534323692719813          -15.462013296238977           -14.525782375377904          -24.345802484735295           -21.624659017674823           -20.346833674783333         -19.704759935694788           -20.426246704382237          -20.269937449393947
-175.000000000000000          -16.144189046557614          -19.309145302350135           -19.388857250284023           -18.782110540320616          -15.494245646719911           -14.550398339157610          -25.532062137656787           -22.633999176104602           -21.239091305529637         -20.506821838640548           -21.287419871154629          -21.654793497938769
-174.000000000000000          -16.076550411554376          -19.550165099461477           -19.734008717494508           -19.110776780113309          -15.603864858724867           -14.654402050755612          -26.992078939156563           -23.857092843927692           -22.350632426331821         -21.546888679140601           -22.395210796945051          -23.387586638936632
-173.000000000000000          -16.049255539420496          -19.862244575689964           -20.166585455549978           -19.527095329342202          -15.792340476714307           -14.839057865431995          -28.795529797936965           -25.284894808113869           -23.703789392534137         -22.884842199621392           -23.820131571703978          -25.529960324320200
-172.000000000000000          -16.061396174593973          -20.250918259368373           -20.696458896659667           -20.040411071304835          -16.062465813710475           -15.106977737595050          -31.007964906110949           -26.812918017028991           -25.285718501072228         -24.612144996994488           -25.676189708637974          -27.975318543625175
-171.000000000000000          -16.112340025696078          -20.723506651482793           -21.337153814005561           -20.663582813926261          -16.418492934070727           -15.462233369139735          -33.531775284011154           -28.086142547391887           -26.942673181088455         -26.861062522285195           -28.150822586125241          -29.779953921187229
-170.000000000000000          -16.201707293759519          -21.289678103278224           -22.107460807834212           -21.414481132117423          -16.866335200794410           -15.910527654423941          -35.432948492839223           -28.448680841290216           -28.151577000026045         -29.734968872278870           -31.488749232335653          -29.143875623188219
-169.000000000000000          -16.329352642499998          -21.962268289509012           -23.034120730647505           -22.318461625690919          -17.413825956710031           -16.459403190588759          -34.874089855527025           -27.587126468619982           -28.100924699379522         -32.563783593515026           -35.048092481736184          -26.786430002428389
-168.000000000000000          -16.495350887873759          -22.758494920227399           -24.156547536265709           -23.412660093756568          -18.070986184721178           -17.118419681062726          -32.559405809046297           -26.015699712361595           -26.760908462465437         -32.253025301603515           -34.118217293847231          -24.377660700528395
-167.000000000000000          -16.699984611152900          -23.701780368653754           -25.535754247077463           -24.753955183013964          -18.850148976845652           -17.899104756982876          -30.192731361686352           -24.328427450181167           -24.933581823470142         -29.146862384829696           -30.192073586855571          -22.362150045700425
-166.000000000000000          -16.943731543977261          -24.824478973475227           -27.272896597548673           -26.435032140603983          -19.765494465884139           -18.814140623770793          -28.225794385163326           -22.786318129507535           -23.163636291556230         -26.166432058482691           -26.952721946992916          -20.729302255066617
-165.000000000000000          -17.227248832587698          -26.171748915368443           -29.553130855051513           -28.620576960468753          -20.830732593708085           -19.874336414450195          -26.646891160327144           -21.452775116453907           -21.615413758662349         -23.808227556896270           -24.512433585116952          -19.406994700248529
-164.000000000000000          -17.551349978860927          -27.805728466275706           -32.770702180883013           -31.641280487174079          -22.051437529341499           -21.079562452123742          -25.382951035417292           -20.323883690667941           -20.303882896641991         -21.952099417434884           -22.625676417468171          -18.333507347613974
-163.000000000000000          -17.916968073334843          -29.802134852447082           -37.999970821320275           -36.268258984829409          -23.402881751529119           -22.394324773593656          -24.371902383073589           -19.379287588109019           -19.205937788180158         -20.468510277135429           -21.128133898231564          -17.463710894648830
