============================================================================================
ANSOFT                                                                              09/12/17
Directivity Plot 5                                                                  11:50:51

--------------------------------------------------------------------------------------------
         Theta [deg]                dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []                 dB(DirL3X) []                 dB(DirL3X) []               dB(DirL3X) []                 dB(DirL3X) []                dB(DirL3X) []
                       Freq='1.71GHz' Phi='45deg'   Freq='1.83GHz' Phi='45deg'   Freq='1.885GHz' Phi='45deg'   Freq='1.915GHz' Phi='45deg'   Freq='2.01GHz' Phi='45deg'   Freq='2.025GHz' Phi='45deg'   Freq='2.49GHz' Phi='45deg'   Freq='2.555GHz' Phi='45deg'   Freq='2.575GHz' Phi='45deg'   Freq='2.6GHz' Phi='45deg'   Freq='2.635GHz' Phi='45deg'   Freq='2.69GHz' Phi='45deg'
-180.000000000000000          -23.003149657916669          -17.031435660519097           -17.594421031365730           -18.294217996622482          -22.598655333159769           -23.183574384078916          -15.048794443654053           -15.711290722408776           -15.901149039138026         -15.754936594127994           -15.158366886346663          -14.472052759504377
-179.000000000000000          -22.992137262653753          -17.001286000286044           -17.617238259484989           -18.368546181800284          -23.668933336692977           -24.702368783221850          -14.905474549823525           -15.677336983455126           -15.926656570510447         -15.783231618716764           -15.175584857588863          -14.647451601083205
-178.000000000000000          -22.984312177440039          -17.025591323644431           -17.708169877079648           -18.518801381032446          -25.005112156651496           -26.667915454560095          -14.844973291739578           -15.751659789603449           -16.069240806572747         -15.937158671280150           -15.330839250606909          -14.974077613907472
-177.000000000000000          -22.980656064380682          -17.104795392100669           -17.868404734129694           -18.747518841939922          -26.709709547283357           -29.330749036213003          -14.864532471148820           -15.934796990710909           -16.331297948134313         -16.218896710895514           -15.626692976047599          -15.460226505208327
-176.000000000000000          -22.982260331367673          -17.239738205127082           -18.099975805235896           -19.058523341936748          -28.971577622790701           -33.206898087433395          -14.961913948036578           -16.229134953224506           -16.717521593143580         -16.632854881658023           -16.068850630640796          -16.118636605004458
-175.000000000000000          -22.990297866523409          -17.431659210004554           -18.405800905943476           -19.457117993752743          -32.198763118278130           -38.839378907131731          -15.135033935495198           -16.638685797683525           -17.234700493957806         -17.185034706477943           -16.665732329809341          -16.966228829284461
-174.000000000000000          -23.005994101988591          -17.682189287437787           -18.789723439075388           -19.950333970909977          -37.557959895725482           -38.063650744672380          -15.381478818549104           -17.168648918504466           -17.891114281660300         -17.881493662504909           -17.427209094402016          -18.021806843703423
-173.000000000000000          -23.030598523533662          -17.993319549718425           -19.256521411662689           -20.547226155933402          -48.849574000255124           -32.421548625153910          -15.697810631288618           -17.824361831821722           -18.694741789925402         -18.724473247353423           -18.360778860775429          -19.296627971270730
-172.000000000000000          -23.065357407530801          -18.367323828898353           -19.811813890065906           -21.259147429876091          -38.736495415553492           -28.589244217605739          -16.078536470449620           -18.608765590770140           -19.648360342005034         -19.702923760232668           -19.460759680575553          -20.762491181215420
